folder,vol_error_af,vol_error_pct,start_time,end_time,max_wse,max_depth,max_face_velocity,max_velocity,max_volume,max_flow_balance,max_wind_EventCond,max_prcp_EventCond,max_bc_flow_EventCond,max_bc_stage_EventCond,max_IC_elevation,unique_manning,unique_cell_infiltration_initial_deficit,unique_cell_infiltration_maximum_deficit,unique_cell_infiltration_pot_percolation_rate,unique_cell_impervious_pct_imper,max_cum_prcp
SS0436_PP462_SM2_BF1_SLR4,44129.2109375,0.3636736571788788,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.50521850585938,129.44393920898438,49490.752070312505,646635264.0,195283.234375,inf,1.291333794593811,5510.0,13.958333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0439_PP157_SM2_BF1_SLR4,365278.75,2.2437191009521484,02Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,80.08477783203125,7147641.5,4.3,659585536.0,346880.40625,,,,,,262566,218183,248375,1,216306,
SS0436_PP457_SM3_BF1_SLR4,46705.51171875,0.39186111092567444,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.48516845703125,91.12482452392578,49454.29609375016,643502464.0,195368.578125,inf,1.15684175491333,6570.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0436_PP496_SM3_BF1_SLR4,45721.48828125,0.39769959449768066,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.66189575195312,91.13500213623047,49458.63894531262,640179584.0,195425.28125,inf,10.872119903564453,6220.0,8.205499649047852,21.670000076293945,262648,211903,248521,2,216366,
SS0436_PP476_SM3_BF1_SLR4,47149.703125,0.4087323248386383,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.33753204345703,141.13812255859375,4.58,636745472.0,195400.25,,,,,,262648,211902,248520,1,216366,
SS0436_PP488_SM4_BF1_SLR4,44121.96875,0.36856022477149963,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.66988372802734,91.93526458740234,49435.7425781251,640664064.0,195158.09375,inf,24.37343978881836,7020.0,8.205499649047852,21.670000076293945,262648,204369,248521,1,216366,
SS0439_PP136_SM3_BF1_SLR4,357135.15625,2.1348319053649902,02Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,80.28661346435547,3268074.25,51348.52660156253,681481856.0,317793.65625,inf,2.5777628421783447,4450.0,15.208333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0436_PP420_SM2_BF1_SLR4,44292.30859375,0.39112165570259094,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.92040252685547,91.9360122680664,49362.085468750025,640473600.0,195345.265625,inf,8.706005096435547,7850.0,8.205499649047852,21.670000076293945,262566,218184,248376,2,216306,
SS0436_PP481_SM4_BF1_SLR4,46004.8828125,0.3984217643737793,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.39417266845703,106.59564208984375,3.74,642855552.0,195221.5625,,,,,,262648,204368,248520,0,216366,
SS0439_PP157_SM5_BF1_SLR4,356712.25,2.0451507568359375,02Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,80.09576416015625,12850326.0,4.62,663331456.0,350427.1875,,,,,,262564,189185,248443,0,216314,
SS0436_PP485_SM3_BF1_SLR4,42284.32421875,0.3610233664512634,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.59747314453125,114.77062225341797,49471.41816406267,649984768.0,195450.71875,inf,0.7990099787712097,5510.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0439_PP252_SM5_BF1_SLR4,361274.90625,2.2625250816345215,02Jul2000 01:00:00,17Jul2000 06:00:00,329.834716796875,80.80843353271484,8103692.5,51339.93953125001,658646272.0,306535.6875,inf,2.7479538917541504,7110.0,15.208333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0440_PP083_SM3_BF1_SLR4,63654.9921875,0.6709262728691101,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,32.94306945800781,141.13796997070312,43481.163164062695,627317312.0,172680.90625,inf,9.493379592895508,5300.0,7.745100021362305,21.670000076293945,262648,211903,248521,2,216366,
SS0440_PP263_SM2_BF1_SLR4,63131.44140625,0.6654099225997925,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.86190795898438,141.13784790039062,43518.51015625005,628878720.0,172667.546875,inf,5.789875507354736,7190.0,7.745100021362305,21.670000076293945,262566,218184,248376,2,216306,
SS0440_PP035_SM2_BF1_SLR4,62632.66015625,0.6608113050460815,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.7754898071289,141.1380157470703,5.39,627378240.0,172791.453125,,,,,,262566,218183,248375,1,216306,
SS0440_PP018_SM2_BF1_SLR4,61017.44921875,0.6416409015655518,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.48699188232422,141.1380157470703,43529.11042968767,628401984.0,172848.265625,inf,13.272924423217773,4220.0,7.745100021362305,21.670000076293945,262566,218184,248376,2,216306,
SS0440_PP483_SM4_BF1_SLR4,63657.81640625,0.6683095693588257,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,32.374549865722656,141.13829040527344,6.95,627444672.0,172642.25,,,,,,262648,204368,248520,0,216366,
SS0440_PP171_SM3_BF1_SLR4,68779.6328125,0.7239263653755188,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.38999938964844,141.13812255859375,43511.48558593752,628479936.0,172608.390625,inf,5.3196587562561035,7370.0,7.745100021362305,21.670000076293945,262648,211903,248521,2,216366,
SS0436_PP486_SM3_BF1_SLR4,47064.15625,0.40683069825172424,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6614074707031,81.45120239257812,57.21976089477539,49365.27847656276,647735488.0,195390.125,inf,0.7669757604598999,5940.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0439_PP252_SM4_BF1_SLR4,360407.21875,2.280860424041748,02Jul2000 01:00:00,17Jul2000 06:00:00,329.6353454589844,80.67242431640625,2874486.5,51346.84093750002,656439936.0,321697.75,inf,2.7479538917541504,4640.0,15.208333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0439_PP252_SM2_BF1_SLR4,333471.59375,2.162522315979004,02Jul2000 01:00:00,17Jul2000 06:00:00,329.11474609375,80.56669616699219,15013801.0,51349.2879296875,658428288.0,319399.40625,inf,2.7479538917541504,6020.0,15.208333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0440_PP016_SM2_BF1_SLR4,66713.359375,0.7020372152328491,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.43513488769531,141.1377410888672,43527.06167968752,627738880.0,172733.546875,inf,3.7355151176452637,7390.0,7.745100021362305,21.670000076293945,262566,218184,248376,2,216306,
SS0178_PP399_SM4_BF1_SLR4,39376.8828125,0.3570955693721771,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,80.09681701660156,129.44358825683594,44770.82320312544,638816640.0,252199.0625,inf,4.664470672607422,6860.0,7.864299774169922,21.670000076293945,262648,204369,248521,1,216366,
SS0441_PP029_SM1_BF1_SLR4,109671.453125,0.5746979713439941,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,80.88761901855469,91.93547058105469,53310.35886718769,695786112.0,228477.828125,inf,2.8966519832611084,6830.0,15.458333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0440_PP123_SM3_BF1_SLR4,64800.671875,0.6815788149833679,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,79.35307312011719,141.1380157470703,43511.639453125164,629536192.0,172602.0,inf,1.1586480140686035,5670.0,13.791666984558105,21.670000076293945,262648,211903,248521,2,216366,
SS0437_PP097_SM3_BF1_SLR4,29334.5,0.32630670070648193,05Jul2000 05:00:00,16Jul2000 06:00:00,327.6592712402344,12.333515167236328,141.13816833496094,4.39,626414208.0,182958.421875,,,,,,262648,211902,248520,1,216366,
SS0440_PP236_SM1_BF1_SLR4,69542.640625,0.7370936274528503,03Jul2000 05:00:00,17Jul2000 00:00:00,327.6592712402344,71.4568862915039,129.4440460205078,43460.45285156252,625951744.0,172743.421875,inf,1.588126301765442,5500.0,7.745100021362305,21.670000076293945,262608,226035,248471,1,216364,
SS0441_PP015_SM3_BF1_SLR4,153917.28125,0.815540075302124,02Jul2000 01:00:00,17Jul2000 12:00:00,329.95806884765625,82.54595947265625,7889967.0,51482.504179688076,826041408.0,228477.828125,inf,65.14363861083984,11900.0,8.617899894714355,21.670000076293945,262648,211903,248521,2,216366,
SS0441_PP256_SM4_BF1_SLR4,111052.4765625,0.6165167093276978,02Jul2000 01:00:00,17Jul2000 12:00:00,329.43157958984375,81.37116241455078,166.0358428955078,53361.68925781266,668306496.0,228477.828125,inf,2.101801633834839,5910.0,15.458333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0441_PP363_SM3_BF1_SLR4,151654.15625,0.7424829006195068,02Jul2000 01:00:00,17Jul2000 12:00:00,328.81146240234375,81.70407104492188,91.1448745727539,53623.3077734377,974400576.0,243632.65625,inf,86.9368667602539,11200.0,8.617899894714355,21.670000076293945,262648,211903,248521,2,216366,
SS0441_PP129_SM1_BF1_SLR4,,,,,,,,,,,,,,,,,,,,,
SS0442_PP191_SM2_BF1_SLR4,122681.3125,0.9161006808280945,03Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,81.01287078857422,34364864.0,49203.98449218757,708123584.0,322178.15625,inf,19.285419464111328,4710.0,10.947799682617188,21.670000076293945,262566,218184,248376,2,216306,
SS0436_PP270_SM3_BF1_SLR4,43860.79296875,0.3771075904369354,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.41167449951172,106.59504699707031,3.51,639572096.0,195373.359375,,,,,,262648,211902,248520,1,216366,
SS0441_PP135_SM4_BF1_SLR4,123953.9140625,0.647127091884613,02Jul2000 01:00:00,17Jul2000 12:00:00,329.7365417480469,81.63211059570312,91.14610290527344,53287.01265625002,714149824.0,228477.828125,inf,58.54106903076172,6360.0,8.617899894714355,21.670000076293945,262648,204369,248521,1,216366,
SS0443_PP024_SM2_BF1_SLR4,35907.98828125,0.3367506265640259,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.49104309082031,141.13807678222656,56192.53238281284,638450112.0,235949.703125,inf,0.7970455288887024,5910.0,10.833333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0441_PP230_SM2_BF1_SLR4,154722.21875,0.8609879612922668,02Jul2000 01:00:00,17Jul2000 12:00:00,329.7698974609375,82.5565414428711,7465699.0,51511.83230468758,805837248.0,228477.828125,inf,62.62876892089844,5910.0,8.617899894714355,21.670000076293945,262566,218184,248376,2,216306,
SS0441_PP189_SM4_BF1_SLR4,157996.828125,0.9956271052360535,02Jul2000 01:00:00,17Jul2000 12:00:00,328.3624267578125,80.68768310546875,113.599609375,3.88,661833792.0,228477.828125,,,,,,262648,204368,248520,0,216366,
SS0443_PP032_SM4_BF1_SLR4,35279.92578125,0.32333287596702576,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.40443420410156,129.44244384765625,56091.08664062553,639739968.0,235520.21875,inf,1.0980077981948853,5910.0,10.833333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0442_PP304_SM2_BF1_SLR4,66439.3125,0.4511485695838928,03Jul2000 01:00:00,17Jul2000 06:00:00,328.500244140625,81.97187042236328,91.17157745361328,51818.58015625006,714630720.0,313228.90625,inf,24.730562210083008,6360.0,10.947799682617188,21.670000076293945,262566,218184,248376,2,216306,
SS0441_PP429_SM3_BF1_SLR4,,,,,,,,,,,,,,,,,,,,,
SS0442_PP315_SM5_BF1_SLR4,53565.9765625,0.33613321185112,03Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,79.78121185302734,106.5806655883789,51536.603046875214,754566400.0,337250.84375,inf,35.876041412353516,13400.0,10.947799682617188,21.670000076293945,262564,189186,248444,1,216314,
SS0443_PP285_SM2_BF1_SLR4,34036.9140625,0.305826872587204,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,81.01336669921875,91.1012191772461,3.44,650342912.0,234800.59375,,,,,,262566,218183,248375,1,216306,
SS0442_PP318_SM2_BF1_SLR4,68804.1171875,0.48873794078826904,03Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,81.86042022705078,58.94792938232422,51706.17304687502,713009600.0,331807.625,inf,21.424150466918945,5710.0,10.947799682617188,21.670000076293945,262566,218184,248376,2,216306,
SS0446_PP335_SM1_BF1_SLR4,500870.0625,3.005328893661499,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.04020690917969,1846988.0,9.51,701093888.0,293047.4375,,,,,,262608,226034,248470,0,216364,
SS0170_PP161_SM4_BF1_SLR4,38666.62890625,0.3542269170284271,02Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,75.21808624267578,141.13792419433594,6.78,626622784.0,187369.203125,,,,,,262648,204368,248520,0,216366,
SS0443_PP082_SM2_BF1_SLR4,33495.59765625,0.3148638606071472,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.49079132080078,129.44412231445312,56202.6189843751,637326528.0,235354.546875,inf,1.8923413753509521,5714.740234375,9.074799537658691,21.670000076293945,262566,218184,248376,2,216306,
SS0447_PP239_SM5_BF1_SLR4,122136.796875,1.077582597732544,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,80.13994598388672,14347602.0,5.54,672363072.0,309202.84375,,,,,,262564,189185,248443,0,216314,
SS0447_PP040_SM5_BF1_SLR4,117603.0234375,1.0613666772842407,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,79.07246398925781,3689701.0,41278.015039062906,672856576.0,309254.4375,inf,16.90859603881836,5620.0,14.19219970703125,21.670000076293945,262564,189186,248444,1,216314,
SS0447_PP084_SM1_BF1_SLR4,118715.359375,1.0877186059951782,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,82.87211608886719,2362889.5,41007.18046875005,679960064.0,308249.0625,inf,2.2229065895080566,11600.0,14.19219970703125,21.670000076293945,262608,226035,248471,1,216364,
SS0418_PP154_SM3_BF1_SLR4,33407.6171875,0.37616807222366333,03Jul2000 16:00:00,16Jul2000 18:00:00,327.6592712402344,11.090076446533203,121.4554672241211,5.0,619143488.0,151829.734375,,,,,,262648,211902,248520,1,216366,
SS0443_PP456_SM5_BF1_SLR4,34732.72265625,0.311246395111084,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,35.970924377441406,141.13796997070312,56209.07687500003,638192384.0,235348.046875,inf,15.64788818359375,4890.0,9.074799537658691,21.670000076293945,262564,189186,248444,1,216314,
SS0436_PP290_SM5_BF1_SLR4,45241.73046875,0.36690813302993774,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,82.31101989746094,57.770084381103516,49453.18234375017,656824576.0,195435.4375,inf,0.9404017329216003,6210.0,13.958333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0443_PP427_SM3_BF1_SLR4,31529.744140625,0.2943447530269623,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.48580932617188,106.59841918945312,3.43,641247808.0,234797.03125,,,,,,262648,211902,248520,1,216366,
SS0449_PP063_SM1_BF1_SLR4,74068.78125,0.5518190860748291,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,71.22761535644531,141.13800048828125,5.37,700878592.0,281570.1875,,,,,,262608,226034,248470,0,216364,
SS0443_PP442_SM5_BF1_SLR4,35455.27734375,0.33229467272758484,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.74140930175781,141.137939453125,3.66,640239168.0,235498.8125,,,,,,262564,189185,248443,0,216314,
SS0450_PP278_SM1_BF1_SLR4,56471.15625,0.49977609515190125,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.79142761230469,106.60712432861328,,640019072.0,218093.03125,inf,0.5349478125572205,12100.0,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0443_PP460_SM5_BF1_SLR4,35679.07421875,0.3263847529888153,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.43927001953125,106.59723663330078,56186.14558593752,637856832.0,234980.59375,inf,1.4325443506240845,5370.0,10.833333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0450_PP406_SM4_BF1_SLR4,56388.63671875,0.502484917640686,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.94117736816406,141.13792419433594,,640166272.0,244508.375,inf,1.2247505187988281,5860.0,13.958333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0450_PP330_SM1_BF1_SLR4,56280.5234375,0.5081663131713867,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.83572387695312,141.13809204101562,,636321344.0,241550.296875,inf,0.524143397808075,5930.0,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0449_PP074_SM5_BF1_SLR4,69824.6953125,0.5241141319274902,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.75487518310547,122.49996948242188,3.89,703370560.0,280743.65625,,,,,,262564,189185,248443,0,216314,
SS0451_PP008_SM3_BF1_SLR4,41793.8125,0.4138767421245575,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.2959976196289,141.1380157470703,44829.64332031263,632746880.0,165967.453125,inf,4.175461292266846,5910.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP013_SM2_BF1_SLR4,40842.19921875,0.40318599343299866,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.67884826660156,129.44375610351562,44864.257382812626,632332544.0,166800.0,inf,7.659300327301025,5530.0,7.694499969482422,21.670000076293945,262566,218184,248376,2,216306,
SS0451_PP042_SM3_BF1_SLR4,40242.9765625,0.39843225479125977,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.31507873535156,141.13784790039062,4.04,631492352.0,166666.71875,,,,,,262648,211902,248520,1,216366,
SS0451_PP020_SM3_BF1_SLR4,40648.14453125,0.4029034674167633,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.35594940185547,129.44378662109375,44760.23523437536,631446272.0,166659.9375,inf,0.28165605664253235,5740.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP022_SM2_BF1_SLR4,42256.85546875,0.4159814715385437,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.3974838256836,129.44361877441406,44795.462343750085,632603648.0,166467.296875,inf,0.33781230449676514,6110.0,13.958333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0451_PP041_SM1_BF1_SLR4,39467.33203125,0.39083167910575867,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.38976287841797,129.44317626953125,44765.60054687534,632499584.0,166165.6875,inf,0.4074631333351135,6500.0,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0443_PP231_SM4_BF1_SLR4,36548.94140625,0.3358174264431,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.47528076171875,141.1378631591797,56214.544335937506,639670208.0,235386.453125,inf,0.7442456483840942,11200.0,10.833333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0450_PP470_SM4_BF1_SLR4,52438.1015625,0.47082000970840454,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.87601470947266,106.60693359375,,635697792.0,231957.0,inf,0.7296143770217896,5330.0,13.958333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0451_PP071_SM3_BF1_SLR4,40758.1328125,0.4035593271255493,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.1302490234375,141.13827514648438,44794.626484375265,632854848.0,166056.5625,inf,4.884815692901611,5198.419921875,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP014_SM3_BF1_SLR4,41203.296875,0.40324801206588745,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.54472351074219,106.60597229003906,44972.406015625085,634670784.0,168148.875,inf,0.3357478082180023,13600.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP024_SM3_BF1_SLR4,39138.0703125,0.3844301998615265,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.40821838378906,106.60636901855469,44977.88875000001,634397440.0,169954.390625,inf,4.534207344055176,9440.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP059_SM4_BF1_SLR4,39621.08984375,0.3912258446216583,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.02360534667969,106.60603332519531,3.59,632683648.0,167234.9375,,,,,,262648,204368,248520,0,216366,
SS0451_PP021_SM1_BF1_SLR4,39462.8046875,0.39021632075309753,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.43406677246094,129.44338989257812,4.28,631602944.0,166918.125,,,,,,262608,226034,248470,0,216364,
SS0451_PP068_SM5_BF1_SLR4,38224.75,0.3749540448188782,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.76324462890625,129.4436798095703,44972.17226562514,633708608.0,166197.421875,inf,0.3283214569091797,10000.0,13.958333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0451_PP053_SM3_BF1_SLR4,37694.21875,0.3724844455718994,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.7596435546875,91.93474578857422,44897.3930859375,633929152.0,166338.375,inf,7.088211536407471,5830.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP086_SM4_BF1_SLR4,41181.484375,0.40211021900177,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.37874603271484,129.4438018798828,44732.18226562577,631897984.0,166519.6875,inf,0.426081120967865,7060.0,13.958333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0451_PP076_SM1_BF1_SLR4,38514.5078125,0.38085904717445374,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,70.03640747070312,141.13827514648438,44695.04015625058,632374464.0,165990.40625,inf,0.28467968106269836,5720.0,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0451_PP087_SM4_BF1_SLR4,40743.55859375,0.39848142862319946,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,51.735877990722656,141.13787841796875,44840.03062500023,632748544.0,165768.3125,inf,0.2708408534526825,6200.0,13.958333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0451_PP109_SM4_BF1_SLR4,38758.5546875,0.378694623708725,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.29830169677734,141.1380157470703,7.85,633345856.0,165106.71875,,,,,,262648,204368,248520,0,216366,
SS0451_PP081_SM3_BF1_SLR4,37046.33203125,0.36628013849258423,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.40213012695312,141.1379852294922,44793.26304687502,632635648.0,166492.578125,inf,3.8386483192443848,6790.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0449_PP216_SM5_BF1_SLR4,71443.0390625,0.5129092335700989,03Jul2000 01:00:00,17Jul2000 00:00:00,329.1154479980469,81.28346252441406,91.1968994140625,3.9,713193920.0,280994.125,,,,,,262564,189185,248443,0,216314,
SS0451_PP061_SM3_BF1_SLR4,41292.9453125,0.4042370915412903,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.29788208007812,106.60590362548828,3.85,632852096.0,166651.703125,,,,,,262648,211902,248520,1,216366,
SS0451_PP070_SM3_BF1_SLR4,39096.3828125,0.3842164874076843,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.59580993652344,129.4433135986328,44813.60082031264,633177728.0,165325.109375,inf,8.098409652709961,11500.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP112_SM4_BF1_SLR4,40885.27734375,0.3942527174949646,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.29541015625,106.60608673095703,3.87,634119552.0,166661.5625,,,,,,262648,204368,248520,0,216366,
SS0451_PP100_SM1_BF1_SLR4,37666.1171875,0.36947575211524963,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,56.97307586669922,141.13827514648438,44810.826015625185,631378752.0,166914.953125,inf,0.545619547367096,4950.0,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0451_PP075_SM3_BF1_SLR4,36729.5234375,0.36119335889816284,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.58621978759766,91.93582153320312,44923.61863281255,633414720.0,166314.203125,inf,0.43183329701423645,5260.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP044_SM2_BF1_SLR4,35991.83203125,0.3540378510951996,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.6767578125,113.06130981445312,44916.46914062531,634444608.0,166805.203125,inf,0.33648914098739624,6240.0,13.958333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0451_PP101_SM4_BF1_SLR4,38849.80859375,0.3789253234863281,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.91229248046875,106.60639953613281,45032.43871093754,635484864.0,170301.578125,inf,5.695641040802002,6730.0,7.694499969482422,21.670000076293945,262648,204369,248521,1,216366,
SS0451_PP091_SM1_BF1_SLR4,39249.40625,0.3868958652019501,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,30.42626953125,129.44302368164062,9.03,632045312.0,166873.4375,,,,,,262608,226034,248470,0,216364,
SS0451_PP127_SM2_BF1_SLR4,40083.5859375,0.39421820640563965,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.56083679199219,106.60416412353516,3.69,633095936.0,166565.171875,,,,,,262566,218183,248375,1,216306,
SS0451_PP085_SM3_BF1_SLR4,37947.234375,0.3712306320667267,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.74553680419922,111.33595275878906,45002.70132812503,638322944.0,169560.265625,inf,0.5546102523803711,6740.0,13.958333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP144_SM3_BF1_SLR4,37730.79296875,0.3712174594402313,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.57261657714844,129.44287109375,44915.883789062646,634634368.0,166699.078125,inf,7.47587776184082,4580.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0451_PP145_SM2_BF1_SLR4,41049.640625,0.4060758352279663,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.55081176757812,129.44354248046875,44766.63414062519,632268800.0,166501.703125,inf,5.760497093200684,6190.0,7.694499969482422,21.670000076293945,262566,218184,248376,2,216306,
SS0451_PP156_SM1_BF1_SLR4,39899.32421875,0.39160028100013733,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,81.20153045654297,91.93580627441406,45006.18160156267,634832896.0,170191.484375,inf,0.5552037954330444,5471.7900390625,13.958333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0451_PP146_SM3_BF1_SLR4,39616.546875,0.386566162109375,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,80.6258773803711,113.52503967285156,45031.91023437514,635816768.0,169291.953125,inf,11.038110733032227,6660.0,7.694499969482422,21.670000076293945,262648,211903,248521,2,216366,
SS0443_PP419_SM3_BF1_SLR4,33747.109375,0.3139358460903168,05Jul2000 04:00:00,16Jul2000 00:00:00,327.6592712402344,79.48429870605469,106.59889221191406,56130.95972656282,637822464.0,234999.140625,inf,10.724851608276367,5590.0,9.074799537658691,21.670000076293945,262648,211903,248521,2,216366,
