Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
SS0990_PP162_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP164_SM3_BF1_SLR4,SUCCESS,19.195,320,,35518.,0.2594,3.99,Feb 11 20:29,Feb 12 15:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP166_SM3_BF1_SLR4,SUCCESS,16.95888888888889,272,,36385.,0.2702,0.54,Feb 13 05:58,Feb 13 22:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP168_SM3_BF1_SLR4,SUCCESS,17.014444444444443,288,,39845.,0.2949,1.48,Feb 13 05:59,Feb 13 23:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP173_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP177_SM2_BF1_SLR4,SUCCESS,17.756666666666668,288,,39327.,0.2952,0.77,Feb 13 06:02,Feb 13 23:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP179_SM3_BF1_SLR4,SUCCESS,17.0775,288,,38838.,0.2929,1.36,Feb 13 06:03,Feb 13 23:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP185_SM2_BF1_SLR4,SUCCESS,16.59722222222222,272,,40141.,0.3035,0.48,Feb 13 06:03,Feb 13 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP188_SM4_BF1_SLR4,SUCCESS,17.84861111111111,288,,36084.,0.2594,2.18,Feb 13 06:01,Feb 13 23:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP189_SM3_BF1_SLR4,SUCCESS,17.92138888888889,288,,38152.,0.2797,2.84,Feb 07 18:23,Feb 08 12:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP192_SM3_BF1_SLR4,SUCCESS,17.66361111111111,288,,37939.,0.2815,3.29,Feb 07 18:23,Feb 08 12:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP193_SM4_BF1_SLR4,SUCCESS,20.75888888888889,336,,38998.,0.2913,0.41,Feb 11 21:30,Feb 12 18:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP195_SM2_BF1_SLR4,SUCCESS,17.529722222222222,288,,39860.,0.2959,0.74,Feb 13 05:58,Feb 13 23:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP197_SM5_BF1_SLR4,SUCCESS,18.08361111111111,304,,35760.,0.2597,3.27,Feb 13 05:59,Feb 14 00:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP201_SM3_BF1_SLR4,SUCCESS,17.613611111111112,288,,37767.,0.2814,0.49,Feb 07 18:25,Feb 08 12:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP215_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP218_SM4_BF1_SLR4,SUCCESS,19.41722222222222,320,,38468.,0.2828,3.26,Feb 11 22:17,Feb 12 17:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP221_SM2_BF1_SLR4,SUCCESS,17.16472222222222,288,,40358.,0.3019,0.63,Feb 07 18:25,Feb 08 11:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP222_SM5_BF1_SLR4,SUCCESS,19.235277777777778,320,,37882.,0.2681,2.76,Feb 11 22:20,Feb 12 17:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP225_SM4_BF1_SLR4,SUCCESS,20.43,336,,37652.,0.2790,1.94,Feb 13 06:12,Feb 14 02:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP226_SM3_BF1_SLR4,SUCCESS,20.988611111111112,336,,36246.,0.2743,0.42,Feb 11 21:07,Feb 12 18:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP227_SM3_BF1_SLR4,SUCCESS,18.523888888888887,304,,36378.,0.2673,2.21,Feb 13 06:08,Feb 14 00:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP235_SM3_BF1_SLR4,SUCCESS,17.948888888888888,288,,36841.,0.2786,1.64,Feb 13 06:00,Feb 13 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP236_SM3_BF1_SLR4,SUCCESS,15.665277777777778,256,,39689.,0.2962,0.74,Feb 07 18:23,Feb 08 10:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP239_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP241_SM3_BF1_SLR4,SUCCESS,17.16333333333333,288,,38673.,0.2902,0.81,Feb 11 21:38,Feb 12 14:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP243_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP247_SM2_BF1_SLR4,SUCCESS,18.19611111111111,304,,36267.,0.2721,2.75,Feb 07 18:21,Feb 08 12:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP251_SM3_BF1_SLR4,SUCCESS,17.03111111111111,288,,38618.,0.2902,0.47,Feb 13 05:59,Feb 13 23:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP252_SM3_BF1_SLR4,SUCCESS,17.033333333333335,288,,39595.,0.2970,0.94,Feb 13 05:59,Feb 13 23:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP255_SM3_BF1_SLR4,SUCCESS,17.642777777777777,288,,37875.,0.2778,2.51,Feb 11 22:19,Feb 12 15:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP257_SM3_BF1_SLR4,SUCCESS,16.529722222222222,272,,35773.,0.2709,0.83,Feb 11 21:38,Feb 12 14:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP270_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP273_SM4_BF1_SLR4,SUCCESS,18.072222222222223,304,,37268.,0.2728,3.29,Feb 11 21:29,Feb 12 15:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP275_SM3_BF1_SLR4,SUCCESS,17.283611111111114,288,,37599.,0.2762,2.83,Feb 13 06:01,Feb 13 23:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP280_SM3_BF1_SLR4,SUCCESS,17.663055555555555,288,,37058.,0.2800,0.83,Feb 13 05:58,Feb 13 23:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP282_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP285_SM2_BF1_SLR4,SUCCESS,16.71944444444444,272,,40245.,0.2981,0.76,Feb 07 18:24,Feb 08 11:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP288_SM3_BF1_SLR4,SUCCESS,24.61888888888889,400,,40095.,0.3026,1.25,Feb 11 20:43,Feb 12 21:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP290_SM3_BF1_SLR4,SUCCESS,18.335833333333333,304,,37473.,0.2834,0.87,Feb 07 18:27,Feb 08 12:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP294_SM4_BF1_SLR4,SUCCESS,17.873333333333335,288,,37449.,0.2788,1.23,Feb 13 05:59,Feb 13 23:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP304_SM3_BF1_SLR4,SUCCESS,17.791111111111114,288,,39008.,0.2886,2.63,Feb 07 18:27,Feb 08 12:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP305_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP306_SM3_BF1_SLR4,SUCCESS,17.310000000000002,288,,38180.,0.2894,0.79,Feb 13 06:00,Feb 13 23:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP307_SM3_BF1_SLR4,SUCCESS,16.64361111111111,272,,35252.,0.2647,0.48,Feb 11 22:18,Feb 12 14:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP309_SM3_BF1_SLR4,SUCCESS,20.44472222222222,336,,39701.,0.2974,2.23,Feb 11 20:48,Feb 12 17:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP310_SM3_BF1_SLR4,SUCCESS,19.041666666666668,320,,35783.,0.2682,2.86,Feb 07 18:24,Feb 08 13:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP312_SM3_BF1_SLR4,SUCCESS,19.22083333333333,320,,35762.,0.2692,1.13,Feb 13 06:07,Feb 14 01:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP313_SM3_BF1_SLR4,SUCCESS,16.33,272,,39846.,0.2972,1.13,Feb 07 18:22,Feb 08 10:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP321_SM4_BF1_SLR4,SUCCESS,18.21861111111111,304,,38681.,0.2880,1.08,Feb 11 21:55,Feb 12 16:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP325_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP327_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP335_SM4_BF1_SLR4,SUCCESS,16.51888888888889,272,,37670.,0.2777,1.12,Feb 11 20:55,Feb 12 13:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP340_SM4_BF1_SLR4,SUCCESS,19.371666666666666,320,,36617.,0.2731,3.24,Feb 13 06:06,Feb 14 01:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP341_SM2_BF1_SLR4,SUCCESS,18.448611111111113,304,,38594.,0.2853,2.23,Feb 07 18:25,Feb 08 12:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP345_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP346_SM3_BF1_SLR4,SUCCESS,16.39638888888889,272,,38326.,0.2786,0.86,Feb 07 18:24,Feb 08 10:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP352_SM3_BF1_SLR4,SUCCESS,17.835833333333333,288,,37104.,0.2769,1.09,Feb 07 18:24,Feb 08 12:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP353_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP358_SM3_BF1_SLR4,SUCCESS,21.217777777777776,352,,38794.,0.2835,3.24,Feb 11 20:09,Feb 12 17:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP359_SM3_BF1_SLR4,SUCCESS,18.90222222222222,304,,40050.,0.3020,0.80,Feb 11 20:00,Feb 12 14:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP361_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP362_SM5_BF1_SLR4,SUCCESS,16.888333333333332,272,,37319.,0.2795,0.65,Feb 13 06:00,Feb 13 22:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP372_SM3_BF1_SLR4,SUCCESS,18.870833333333334,304,,39326.,0.2902,0.52,Feb 11 21:29,Feb 12 16:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP373_SM3_BF1_SLR4,SUCCESS,17.825555555555557,288,,38013.,0.2851,3.06,Feb 13 06:08,Feb 13 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP378_SM3_BF1_SLR4,SUCCESS,17.101666666666667,288,,39092.,0.2944,3.11,Feb 07 18:42,Feb 08 11:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP381_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP383_SM3_BF1_SLR4,SUCCESS,17.05138888888889,288,,35229.,0.2632,2.68,Feb 07 18:22,Feb 08 11:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP386_SM3_BF1_SLR4,SUCCESS,19.097777777777775,320,,38640.,0.2890,2.20,Feb 11 20:33,Feb 12 15:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP388_SM3_BF1_SLR4,SUCCESS,18.880555555555556,304,,39597.,0.2952,3.16,Feb 13 06:07,Feb 14 00:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP393_SM2_BF1_SLR4,SUCCESS,18.25138888888889,304,,38016.,0.2851,0.62,Feb 07 18:25,Feb 08 12:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP395_SM2_BF1_SLR4,SUCCESS,16.302222222222223,272,,37928.,0.2868,1.26,Feb 07 18:22,Feb 08 10:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP397_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0990_PP398_SM5_BF1_SLR4,SUCCESS,17.496944444444445,288,,37203.,0.2739,2.65,Feb 07 18:23,Feb 08 11:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP414_SM4_BF1_SLR4,SUCCESS,18.433888888888887,304,,37767.,0.2735,1.42,Feb 11 20:18,Feb 12 14:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP416_SM4_BF1_SLR4,SUCCESS,18.698333333333334,304,,37604.,0.2667,3.82,Feb 07 18:25,Feb 08 13:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP417_SM4_BF1_SLR4,SUCCESS,22.50722222222222,368,,38734.,0.2840,2.70,Feb 13 06:01,Feb 14 04:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP418_SM3_BF1_SLR4,SUCCESS,21.839166666666664,352,,38969.,0.2889,2.77,Feb 11 20:11,Feb 12 18:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP422_SM3_BF1_SLR4,SUCCESS,23.524166666666666,384,,38154.,0.2880,1.35,Feb 11 20:10,Feb 12 19:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP423_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP424_SM4_BF1_SLR4,SUCCESS,16.954444444444444,272,,38542.,0.2856,1.37,Feb 07 18:22,Feb 08 11:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP430_SM3_BF1_SLR4,SUCCESS,16.554166666666667,272,,38585.,0.2923,0.74,Feb 07 18:22,Feb 08 10:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP437_SM3_BF1_SLR4,SUCCESS,16.01861111111111,272,,36855.,0.2769,0.45,Feb 07 18:24,Feb 08 10:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP441_SM2_BF1_SLR4,SUCCESS,16.92388888888889,272,,38814.,0.2901,1.21,Feb 11 22:19,Feb 12 15:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP450_SM3_BF1_SLR4,SUCCESS,17.892777777777777,288,,37421.,0.2759,2.98,Feb 07 18:25,Feb 08 12:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP455_SM3_BF1_SLR4,SUCCESS,21.565833333333334,352,,36625.,0.2755,0.57,Feb 11 20:52,Feb 12 18:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP459_SM5_BF1_SLR4,SUCCESS,17.836388888888887,288,,37583.,0.2685,2.04,Feb 11 22:00,Feb 12 15:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP460_SM5_BF1_SLR4,SUCCESS,17.196666666666665,288,,39039.,0.2925,2.35,Feb 07 18:23,Feb 08 11:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP461_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:12,N/A,,,,,,,,,,
SS0990_PP474_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP475_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0990_PP483_SM3_BF1_SLR4,SUCCESS,17.45777777777778,288,,39641.,0.2916,2.82,Feb 07 18:23,Feb 08 11:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP487_SM2_BF1_SLR4,SUCCESS,19.178611111111113,320,,39370.,0.2963,1.26,Feb 07 18:25,Feb 08 13:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP488_SM4_BF1_SLR4,SUCCESS,21.00638888888889,352,,37242.,0.2762,0.47,Feb 11 21:10,Feb 12 18:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP492_SM3_BF1_SLR4,SUCCESS,18.43638888888889,304,,38105.,0.2812,1.01,Feb 11 21:24,Feb 12 15:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0990_PP494_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:12,N/A,,,,,,,,,,
SS0993_PP445_SM3_BF1_SLR4,SUCCESS,25.503333333333334,416,,81129.,0.3420,4.70,Feb 11 18:36,Feb 12 20:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP059_SM1_BF1_SLR4,SUCCESS,14.244444444444444,240,,36100.,0.3134,1.37,Feb 11 21:09,Feb 12 11:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP094_SM1_BF1_SLR4,SUCCESS,13.649444444444445,224,,37409.,0.3250,2.53,Feb 13 05:28,Feb 13 19:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP171_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0996_PP173_SM2_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0996_PP179_SM1_BF1_SLR4,SUCCESS,14.085,240,,37304.,0.3253,0.54,Feb 11 21:47,Feb 12 11:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP273_SM1_BF1_SLR4,SUCCESS,14.44888888888889,240,,36688.,0.3215,0.50,Feb 13 05:30,Feb 13 19:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP347_SM2_BF1_SLR4,SUCCESS,14.3875,240,,36368.,0.3184,0.73,Feb 07 17:53,Feb 08 08:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP358_SM5_BF1_SLR4,SUCCESS,14.215555555555556,240,,36366.,0.3174,0.54,Feb 13 05:28,Feb 13 19:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0996_PP376_SM2_BF1_SLR4,SUCCESS,13.710555555555555,224,,36983.,0.3240,1.97,Feb 13 05:28,Feb 13 19:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP004_SM4_BF1_SLR4,SUCCESS,20.006666666666668,336,,42521.,0.2652,1.10,Feb 11 22:31,Feb 12 18:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP005_SM3_BF1_SLR4,SUCCESS,19.33138888888889,320,,44390.,0.2831,1.11,Feb 13 06:11,Feb 14 01:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP009_SM4_BF1_SLR4,SUCCESS,21.552777777777777,352,,40180.,0.2461,3.24,Feb 11 20:29,Feb 12 18:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP012_SM3_BF1_SLR4,SUCCESS,20.61527777777778,336,,43347.,0.2771,0.92,Feb 13 06:26,Feb 14 03:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP013_SM4_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:15,N/A,,,,,,,,,,
SS0997_PP015_SM4_BF1_SLR4,SUCCESS,18.994722222222222,304,,42522.,0.2690,2.24,Feb 07 18:40,Feb 08 13:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP016_SM3_BF1_SLR4,SUCCESS,19.092777777777776,320,,39792.,0.2547,0.38,Feb 13 06:10,Feb 14 01:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP019_SM4_BF1_SLR4,SUCCESS,19.808333333333334,320,,42116.,0.2653,1.50,Feb 11 22:31,Feb 12 18:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP025_SM3_BF1_SLR4,SUCCESS,19.6825,320,,39876.,0.2540,0.90,Feb 07 18:33,Feb 08 14:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP029_SM4_BF1_SLR4,SUCCESS,18.565833333333334,304,,42850.,0.2733,0.28,Feb 13 06:11,Feb 14 00:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP030_SM3_BF1_SLR4,SUCCESS,19.360277777777778,320,,42934.,0.2713,0.39,Feb 13 06:11,Feb 14 01:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP032_SM3_BF1_SLR4,SUCCESS,19.626944444444444,320,,44316.,0.2832,0.45,Feb 07 18:35,Feb 08 14:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP033_SM3_BF1_SLR4,SUCCESS,20.473888888888887,336,,43034.,0.2726,1.97,Feb 07 18:34,Feb 08 15:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP036_SM3_BF1_SLR4,SUCCESS,20.44361111111111,336,,43415.,0.2750,1.44,Feb 13 06:10,Feb 14 02:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP039_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0997_PP041_SM1_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0997_PP045_SM4_BF1_SLR4,SUCCESS,24.40361111111111,400,,42423.,0.2676,1.11,Feb 11 22:25,Feb 12 22:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP055_SM2_BF1_SLR4,SUCCESS,19.8125,320,,44514.,0.2851,0.41,Feb 07 18:35,Feb 08 14:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP059_SM4_BF1_SLR4,SUCCESS,22.831666666666667,368,,43091.,0.2723,1.01,Feb 11 20:22,Feb 12 19:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP063_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0997_PP064_SM4_BF1_SLR4,SUCCESS,23.999166666666667,384,,42856.,0.2703,2.89,Feb 11 22:37,Feb 12 22:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP065_SM4_BF1_SLR4,SUCCESS,20.45111111111111,336,,40762.,0.2554,0.58,Feb 07 18:39,Feb 08 15:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP066_SM4_BF1_SLR4,SUCCESS,19.236666666666668,320,,42583.,0.2687,1.14,Feb 07 18:40,Feb 08 13:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP069_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:14,N/A,,,,,,,,,,
SS0997_PP071_SM3_BF1_SLR4,SUCCESS,19.121944444444445,320,,44443.,0.2835,0.33,Feb 07 18:36,Feb 08 13:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP076_SM4_BF1_SLR4,SUCCESS,19.111666666666668,320,,42796.,0.2713,0.28,Feb 11 22:30,Feb 12 17:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP081_SM3_BF1_SLR4,SUCCESS,19.605555555555558,320,,44329.,0.2822,0.57,Feb 07 18:33,Feb 08 14:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP086_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,Feb 15 03:13,N/A,,,,,,,,,,
SS0997_PP088_SM3_BF1_SLR4,SUCCESS,21.947777777777777,352,,42467.,0.2685,1.11,Feb 13 06:20,Feb 14 04:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0997_PP089_SM3_BF1_SLR4,SUCCESS,27.519166666666667,448,,43509.,0.2698,3.23,Feb 11 20:39,Feb 13 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
