Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
S0722,SUCCESS,7.996666666666667,32,,21755.,0.3372,0.13,Mar 15 18:14,Mar 16 02:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0723,SUCCESS,6.7122222222222225,28,,20351.,0.2879,2.20,Jul 22 18:34,Jul 23 01:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0724,SUCCESS,7.830555555555556,32,,19662.,0.2618,0.28,Jul 22 18:37,Jul 23 02:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0725,SUCCESS,6.409722222222222,28,,17080.,0.2919,0.10,Jul 22 18:36,Jul 23 01:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0726,SUCCESS,3.3233333333333333,16,,8563.,0.2017,0.81,Jul 22 18:33,Jul 22 21:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0727,SUCCESS,4.538333333333333,20,,10397.,0.1951,0.15,Jul 22 18:33,Jul 22 23:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0728,SUCCESS,8.300833333333333,36,,20892.,0.3175,0.08,Mar 15 18:12,Mar 16 02:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0729,SUCCESS,8.776944444444446,36,,44321.,0.6314,0.19,Mar 15 18:27,Mar 16 03:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0730,SUCCESS,6.8625,28,,20005.,0.3237,0.15,Jul 22 18:37,Jul 23 01:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0731,SUCCESS,9.753333333333334,40,,29504.,0.3279,1.20,Jul 22 18:40,Jul 23 04:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0732,SUCCESS,5.340833333333333,24,,14249.,0.2707,2.00,Jul 22 18:34,Jul 22 23:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0733,SUCCESS,8.733888888888888,36,,23809.,0.3488,0.17,Jul 22 18:40,Jul 23 03:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0734,SUCCESS,4.433333333333334,20,,8886.,0.1842,0.39,Jul 22 18:35,Jul 22 23:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0735,SUCCESS,7.626388888888889,32,,16967.,0.2558,0.18,Jul 22 18:37,Jul 23 02:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0736,SUCCESS,6.205555555555556,28,,14977.,0.2904,0.09,Jul 22 18:36,Jul 23 00:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0737,SUCCESS,6.986111111111112,28,,16553.,0.2915,0.18,Jul 22 18:36,Jul 23 01:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0738,SUCCESS,5.090277777777778,24,,11632.,0.2352,0.87,Jul 22 18:33,Jul 22 23:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0739,SUCCESS,11.627500000000001,48,,25111.,0.3110,4.00,Mar 15 18:26,Mar 16 06:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0740,SUCCESS,8.820277777777777,36,,23532.,0.3088,2.50,Jul 22 18:38,Jul 23 03:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0741,SUCCESS,5.660833333333334,24,,12906.,0.2198,2.87,Jul 22 18:35,Jul 23 00:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0742,SUCCESS,4.1002777777777775,20,,8592.,0.1741,2.55,Jul 22 18:33,Jul 22 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0743,SUCCESS,8.17611111111111,36,,20429.,0.2805,0.32,Jul 22 18:40,Jul 23 02:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0744,SUCCESS,6.084722222222222,28,,16263.,0.2945,0.07,Jul 22 18:36,Jul 23 00:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0745,SUCCESS,6.836111111111111,28,,17538.,0.2896,0.14,Jul 22 18:37,Jul 23 01:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0746,SUCCESS,8.530555555555557,36,,19379.,0.2729,2.38,Jul 22 18:38,Jul 23 03:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0747,SUCCESS,6.638055555555555,28,,16234.,0.2467,0.17,Jul 22 18:35,Jul 23 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0748,SUCCESS,4.191944444444444,20,,8594.,0.1569,2.39,Jul 22 18:34,Jul 22 22:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0749,SUCCESS,6.635555555555555,28,,16012.,0.2279,1.94,Jul 22 18:35,Jul 23 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0750,SUCCESS,7.945,32,,20790.,0.3055,0.21,Mar 15 18:16,Mar 16 02:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0751,SUCCESS,5.10861111111111,24,,13124.,0.2455,0.16,Jul 22 18:34,Jul 22 23:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0752,SUCCESS,4.4430555555555555,20,,11514.,0.2356,0.12,Jul 22 18:33,Jul 22 22:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0753,SUCCESS,6.353333333333333,28,,16171.,0.2644,0.22,Jul 22 18:35,Jul 23 00:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0754,SUCCESS,7.2683333333333335,32,,17411.,0.2602,1.45,Jul 22 18:38,Jul 23 01:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0755,SUCCESS,9.460555555555555,40,,20402.,0.2451,1.34,Mar 15 18:17,Mar 16 03:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0756,SUCCESS,3.7372222222222224,16,,8969.,0.1924,0.37,Jul 22 18:34,Jul 22 22:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0757,SUCCESS,6.2508333333333335,28,,16875.,0.2884,0.17,Jul 22 18:36,Jul 23 00:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0758,SUCCESS,5.585277777777778,24,,12929.,0.2007,1.24,Jul 22 18:35,Jul 23 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0759,SUCCESS,6.201944444444445,28,,16311.,0.2741,0.13,Jul 22 18:35,Jul 23 00:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0760,SUCCESS,4.7619444444444445,20,,13031.,0.2665,0.15,Jul 22 18:34,Jul 22 23:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0761,SUCCESS,7.321111111111111,32,,17292.,0.2343,1.23,Jul 22 18:38,Jul 23 01:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0762,SUCCESS,6.454722222222222,28,,15560.,0.2689,0.14,Jul 22 18:36,Jul 23 01:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0763,SUCCESS,8.50388888888889,36,,20452.,0.2885,0.21,Mar 15 18:20,Mar 16 02:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0764,SUCCESS,9.718055555555555,40,,20908.,0.2403,1.19,Mar 15 18:17,Mar 16 04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0765,SUCCESS,5.6025,24,,13139.,0.2454,0.18,Jul 22 18:34,Jul 23 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0766,SUCCESS,4.316944444444444,20,,8471.,0.1648,0.18,Jul 22 18:34,Jul 22 22:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0767,SUCCESS,5.898055555555555,24,,13736.,0.2448,0.13,Jul 22 18:34,Jul 23 00:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0768,SUCCESS,6.612222222222222,28,,16811.,0.3082,0.07,Jul 22 18:36,Jul 23 01:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0769,SUCCESS,7.1194444444444445,32,,16869.,0.2590,0.19,Jul 22 18:36,Jul 23 01:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0770,SUCCESS,8.851666666666667,36,,19923.,0.2493,0.52,Jul 22 18:40,Jul 23 03:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0771,SUCCESS,4.095555555555555,20,,9160.,0.1831,0.21,Jul 22 18:34,Jul 22 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0772,SUCCESS,5.4752777777777775,24,,12578.,0.2204,0.19,Jul 22 18:35,Jul 23 00:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0773,SUCCESS,6.947777777777778,28,,16251.,0.2371,0.19,Jul 22 18:36,Jul 23 01:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0774,SUCCESS,6.6688888888888895,28,,16181.,0.2473,0.69,Jul 22 18:36,Jul 23 01:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0775,SUCCESS,3.0516666666666663,16,,6680.,0.1543,0.19,Jul 22 18:33,Jul 22 21:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0776,SUCCESS,7.096388888888889,32,,16888.,0.2495,0.19,Jul 22 18:37,Jul 23 01:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0977,SUCCESS,7.9425,32,,19957.,0.3178,1.86,Jul 22 18:37,Jul 23 02:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0978,SUCCESS,7.294444444444444,32,,17531.,0.2584,0.35,Jul 22 18:37,Jul 23 01:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0979,SUCCESS,7.373611111111111,32,,17903.,0.2633,0.19,Jul 22 18:37,Jul 23 02:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0980,SUCCESS,11.459166666666667,48,,22987.,0.3067,0.37,Mar 15 18:22,Mar 16 05:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0981,SUCCESS,8.761111111111111,36,,20869.,0.2890,0.50,Jul 22 18:41,Jul 23 03:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0982,SUCCESS,6.077222222222222,28,,13808.,0.2337,1.18,Jul 22 18:35,Jul 23 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0983,SUCCESS,4.155555555555556,20,,9336.,0.1847,0.54,Jul 22 18:34,Jul 22 22:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0984,SUCCESS,7.910277777777778,32,,19275.,0.2991,0.45,Jul 22 18:38,Jul 23 02:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0985,SUCCESS,8.400833333333333,36,,20852.,0.3152,0.52,Jul 22 18:40,Jul 23 03:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0986,SUCCESS,11.270833333333334,48,,24476.,0.2933,1.06,Mar 15 18:21,Mar 16 05:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0987,SUCCESS,6.261388888888889,28,,15720.,0.2502,1.64,Jul 22 18:34,Jul 23 00:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0988,SUCCESS,5.894444444444444,24,,13445.,0.2200,1.29,Jul 22 18:34,Jul 23 00:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0989,SUCCESS,6.665,28,,17830.,0.3138,0.15,Jul 22 18:38,Jul 23 01:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0990,SUCCESS,7.018611111111111,32,,17056.,0.2544,0.16,Jul 22 18:37,Jul 23 01:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0991,SUCCESS,8.099444444444446,36,,21927.,0.3235,0.16,Jul 22 18:38,Jul 23 02:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0992,SUCCESS,8.62638888888889,36,,22051.,0.2877,0.20,Mar 15 18:17,Mar 16 02:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0993,SUCCESS,7.260833333333333,32,,21766.,0.3224,1.31,Jul 22 18:38,Jul 23 01:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0994,SUCCESS,7.0088888888888885,32,,17784.,0.2857,0.22,Jul 22 18:37,Jul 23 01:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0995,SUCCESS,5.4911111111111115,24,,14196.,0.2752,0.46,Jul 22 18:35,Jul 23 00:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0996,SUCCESS,4.236666666666666,20,,10254.,0.2196,0.16,Jul 22 18:34,Jul 22 22:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0997,SUCCESS,9.065555555555557,40,,20868.,0.2756,0.21,Mar 15 18:15,Mar 16 03:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0998,SUCCESS,7.181666666666667,32,,18787.,0.2761,0.17,Jul 22 18:37,Jul 23 01:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0999,SUCCESS,9.096944444444444,40,,22209.,0.2980,0.17,Mar 15 18:19,Mar 16 03:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1000,SUCCESS,6.371944444444444,28,,17281.,0.2998,0.16,Jul 22 18:36,Jul 23 00:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1001,SUCCESS,3.772777777777778,16,,9771.,0.2165,0.16,Jul 22 18:33,Jul 22 22:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1002,SUCCESS,8.129166666666666,36,,20930.,0.3090,0.13,Mar 15 18:14,Mar 16 02:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1003,SUCCESS,6.8919444444444435,28,,13795.,0.2262,0.21,Jul 22 18:34,Jul 23 01:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1004,SUCCESS,6.587222222222222,28,,13188.,0.2196,0.16,Jul 22 18:34,Jul 23 01:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1005,SUCCESS,10.795277777777777,44,,21418.,0.2767,0.16,Mar 15 18:18,Mar 16 05:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1006,SUCCESS,10.462499999999999,44,,17618.,0.2966,0.12,Jul 23 16:45,Jul 24 03:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1007,SUCCESS,10.149722222222222,44,,17476.,0.2695,0.15,Jul 23 16:44,Jul 24 02:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1008,SUCCESS,9.353333333333333,40,,13875.,0.2446,0.17,Jul 23 16:41,Jul 24 02:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1009,SUCCESS,9.260277777777778,40,,17062.,0.2789,0.13,Jul 23 16:44,Jul 24 02:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1010,SUCCESS,9.434444444444445,40,,20563.,0.2589,0.14,Jul 23 16:47,Jul 24 02:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1011,SUCCESS,11.572222222222223,48,,20061.,0.3169,0.13,Jul 23 16:47,Jul 24 04:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1012,SUCCESS,11.948611111111111,48,,22269.,0.3102,0.35,Jul 23 16:47,Jul 24 04:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1013,SUCCESS,7.906666666666667,32,,17701.,0.2747,0.52,Jul 23 16:45,Jul 24 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1014,SUCCESS,8.917222222222222,36,,22210.,0.2834,3.48,Jul 23 16:45,Jul 24 01:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1015,SUCCESS,9.476666666666667,40,,16847.,0.2460,0.21,Jul 23 16:43,Jul 24 02:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1016,SUCCESS,11.84138888888889,48,,28451.,0.3405,2.42,Jul 23 16:46,Jul 24 04:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1017,SUCCESS,5.538888888888889,24,,7942.,0.1727,0.14,Jul 23 16:41,Jul 23 22:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1018,SUCCESS,7.5975,32,,16959.,0.2679,0.12,Jul 23 16:44,Jul 24 00:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1019,SUCCESS,11.029722222222222,48,,33115.,0.3482,3.82,Jul 23 16:47,Jul 24 03:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1020,SUCCESS,8.457777777777777,36,,17526.,0.2504,0.22,Jul 23 16:45,Jul 24 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1021,SUCCESS,8.245277777777776,36,,21015.,0.2920,0.18,Mar 15 18:16,Mar 16 02:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1022,SUCCESS,12.079166666666666,52,,20944.,0.2490,0.96,Jul 23 16:47,Jul 24 04:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1023,SUCCESS,11.241666666666665,48,,16263.,0.2328,1.36,Jul 23 16:44,Jul 24 03:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1024,SUCCESS,5.1883333333333335,24,,8425.,0.1996,0.09,Jul 23 16:41,Jul 23 21:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1025,SUCCESS,13.229722222222222,56,,20177.,0.2597,0.18,Jul 23 16:46,Jul 24 06:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1026,SUCCESS,7.336944444444444,32,,20082.,0.3043,0.14,Jul 23 16:51,Jul 24 00:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1027,SUCCESS,8.374722222222223,36,,20845.,0.3071,0.19,Mar 15 18:15,Mar 16 02:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1028,SUCCESS,6.237222222222222,28,,16822.,0.2840,0.12,Jul 23 16:48,Jul 23 23:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1029,SUCCESS,11.016666666666667,48,,18269.,0.2175,0.73,Jul 23 16:50,Jul 24 03:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1030,SUCCESS,4.950833333333334,20,,8237.,0.1885,0.14,Jul 23 16:46,Jul 23 21:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1031,SUCCESS,7.215833333333333,32,,16932.,0.2433,0.18,Jul 23 16:48,Jul 24 00:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1032,SUCCESS,6.415555555555556,28,,15963.,0.2798,0.10,Jul 23 16:47,Jul 23 23:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1033,SUCCESS,12.303333333333335,52,,222336.,2.880,4.52,Mar 15 18:21,Mar 16 06:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1034,SUCCESS,5.8822222222222225,24,,24073.,0.4143,2.71,Jul 23 16:46,Jul 23 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1035,SUCCESS,6.381388888888888,28,,31542.,0.4954,2.33,Jul 23 16:47,Jul 23 23:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1036,SUCCESS,7.005833333333333,32,,22924.,0.3063,3.13,Jul 23 16:47,Jul 23 23:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1037,SUCCESS,6.750277777777778,28,,18476.,0.3042,0.18,Jul 23 16:50,Jul 23 23:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1038,SUCCESS,7.750277777777778,32,,16796.,0.2614,0.79,Jul 23 16:48,Jul 24 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1039,SUCCESS,8.996666666666666,36,,20819.,0.3098,0.12,Mar 15 18:22,Mar 16 03:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1040,SUCCESS,7.835555555555556,32,,17651.,0.2825,0.34,Jul 23 16:50,Jul 24 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1041,SUCCESS,8.115833333333333,36,,17434.,0.2636,2.84,Jul 23 16:49,Jul 24 00:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1042,SUCCESS,7.109722222222222,32,,18374.,0.2688,2.26,Jul 23 16:46,Jul 23 23:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1043,SUCCESS,10.990277777777777,44,,46893.,0.4964,4.18,Mar 15 18:19,Mar 16 05:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1044,SUCCESS,4.546111111111111,20,,9354.,0.1897,0.39,Jul 23 16:46,Jul 23 21:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1045,SUCCESS,7.950555555555556,32,,16916.,0.2526,0.17,Jul 23 16:49,Jul 24 00:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1046,SUCCESS,8.055555555555557,36,,13651.,0.2741,0.14,Jul 23 16:50,Jul 24 00:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1048,SUCCESS,8.234166666666665,36,,20611.,0.2758,0.18,Mar 15 18:17,Mar 16 02:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1049,SUCCESS,6.458888888888889,28,,16155.,0.2675,0.22,Jul 23 16:53,Jul 23 23:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1050,SUCCESS,7.610277777777777,32,,18314.,0.2511,1.70,Jul 23 16:55,Jul 24 00:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1051,SUCCESS,8.918055555555554,36,,20663.,0.2470,1.24,Mar 15 18:14,Mar 16 03:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1052,SUCCESS,3.8847222222222224,16,,9338.,0.2007,0.18,Jul 23 16:50,Jul 23 20:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1053,SUCCESS,3.738888888888889,16,,8092.,0.1641,0.18,Jul 23 16:50,Jul 23 20:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1054,SUCCESS,7.033888888888889,32,,17379.,0.2566,0.24,Jul 23 16:55,Jul 23 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1055,SUCCESS,5.711944444444445,24,,13528.,0.2042,2.34,Jul 23 16:52,Jul 23 22:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1056,SUCCESS,7.5183333333333335,32,,17713.,0.2249,1.62,Jul 23 16:55,Jul 24 00:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1057,SUCCESS,6.338055555555555,28,,16241.,0.2475,1.01,Jul 23 16:52,Jul 23 23:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1058,SUCCESS,3.5655555555555556,16,,8991.,0.1954,0.22,Jul 23 16:50,Jul 23 20:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1059,SUCCESS,8.051111111111112,36,,20821.,0.2815,0.18,Mar 15 18:13,Mar 16 02:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1060,SUCCESS,3.5941666666666667,16,,8946.,0.1962,0.15,Jul 23 16:50,Jul 23 20:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1061,SUCCESS,8.126944444444446,36,,20725.,0.2849,0.20,Mar 15 18:15,Mar 16 02:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1062,SUCCESS,5.329166666666667,24,,12986.,0.2253,0.87,Jul 23 16:50,Jul 23 22:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1063,SUCCESS,11.016666666666667,48,,19740.,0.2599,0.59,Jul 23 16:59,Jul 24 04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1064,SUCCESS,6.460833333333333,28,,16952.,0.2766,0.14,Jul 23 16:52,Jul 23 23:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1065,SUCCESS,5.2058333333333335,24,,12876.,0.2202,0.73,Jul 23 16:50,Jul 23 22:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1066,SUCCESS,4.1658333333333335,20,,9917.,0.1905,0.15,Jul 23 16:51,Jul 23 21:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1067,SUCCESS,7.155555555555556,32,,20060.,0.3221,0.19,Jul 23 17:01,Jul 24 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1238,SUCCESS,8.534722222222221,36,,22327.,0.3190,0.36,Mar 15 18:13,Mar 16 02:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1239,SUCCESS,7.763055555555556,32,,21584.,0.2961,1.63,Jul 23 16:58,Jul 24 00:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1240,SUCCESS,7.056666666666667,32,,17415.,0.2526,0.74,Jul 23 16:57,Jul 24 00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1241,SUCCESS,9.222777777777777,40,,23191.,0.3138,0.26,Mar 15 18:15,Mar 16 03:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1242,SUCCESS,4.3625,20,,10059.,0.2140,1.37,Jul 23 16:55,Jul 23 21:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
