folder,status,duration,su,failure_reason,vol_error_af,vol_error_pct,max_wsel_err,start_time,end_time,clean_failure_info,max_wse,max_depth,max_velocity,max_volume,max_flow_balance,max_wind,max_bc_flow,max_bc_stage,max_cum_prcp
SS0114_PP008_SM1_BF1_Base,N/A,N/A,N/A,N/A,43249.890625,0.6876339316368103,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.53,N/A,571679744.0,137841.515625,N/A,12900.0,5.16232442855835,3.561655044555664
SS0114_PP012_SM4_BF1_Base,N/A,N/A,N/A,N/A,43253.46484375,0.6981211304664612,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,74.61,N/A,571679744.0,134485.75,N/A,7110.0,5.16232442855835,1.5375748872756958
SS0114_PP004_SM4_BF1_Base,N/A,N/A,N/A,N/A,42945.84765625,0.6919518113136292,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,19.14,N/A,571679744.0,134814.640625,N/A,6700.0,5.16232442855835,2.4609146118164062
SS0114_PP017_SM4_BF1_Base,N/A,N/A,N/A,N/A,42247.84375,0.6793568730354309,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,13.86,N/A,571679744.0,134611.78125,N/A,6730.0,5.16232442855835,4.138486385345459
SS0114_PP027_SM1_BF1_Base,N/A,N/A,N/A,N/A,41785.640625,0.672881543636322,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,15.08,N/A,571679744.0,134925.71875,N/A,5790.0,5.16232442855835,3.1606459617614746
SS0114_PP002_SM4_BF1_Base,N/A,N/A,N/A,N/A,43122.9453125,0.6940230131149292,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,53.85,N/A,571679744.0,134738.421875,N/A,5480.0,5.16232442855835,4.221884727478027
SS0114_PP009_SM1_BF1_Base,N/A,N/A,N/A,N/A,42325.69140625,0.6806252598762512,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,27.16,N/A,571679744.0,134645.484375,N/A,8650.0,5.16232442855835,2.0922327041625977
SS0114_PP002_SM1_BF1_Base,N/A,N/A,N/A,N/A,45778.8828125,0.7362655997276306,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,53.43,N/A,571679744.0,135187.109375,N/A,4660.0,5.16232442855835,4.221884727478027
SS0114_PP057_SM4_BF1_Base,N/A,N/A,N/A,N/A,42361.828125,0.6743963956832886,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.36,N/A,571679744.0,135991.265625,N/A,16500.0,5.16232442855835,4.752412796020508
SS0114_PP058_SM2_BF1_Base,N/A,N/A,N/A,N/A,43189.2109375,0.6966467499732971,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,30.56,N/A,571679744.0,136933.75,N/A,6420.0,5.16232442855835,2.8229146003723145
SS0114_PP035_SM1_BF1_Base,N/A,N/A,N/A,N/A,43677.53125,0.7034112215042114,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,20.57,N/A,571679744.0,134378.96875,N/A,6138.9501953125,5.16232442855835,3.0994999408721924
SS0114_PP061_SM4_BF1_Base,N/A,N/A,N/A,N/A,41764.03125,0.6723672151565552,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,21.03,N/A,571679744.0,134689.328125,N/A,7130.0,5.16232442855835,3.520463705062866
SS0114_PP062_SM2_BF1_Base,N/A,N/A,N/A,N/A,42898.41015625,0.6908149719238281,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,50.44,N/A,571679744.0,134665.515625,N/A,5480.0,5.16232442855835,4.4920148849487305
SS0114_PP073_SM1_BF1_Base,N/A,N/A,N/A,N/A,42415.83984375,0.6837852001190186,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.3,N/A,571679744.0,134797.4375,N/A,5000.0,5.16232442855835,2.9544501304626465
SS0114_PP082_SM2_BF1_Base,N/A,N/A,N/A,N/A,42539.49609375,0.6829145550727844,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.95,N/A,571679744.0,137472.015625,N/A,6910.0,5.16232442855835,6.266094207763672
SS0114_PP096_SM3_BF1_Base,N/A,N/A,N/A,N/A,42634.05859375,0.687359094619751,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,10.44,N/A,571679744.0,134252.15625,N/A,5860.0,5.16232442855835,6.316978454589844
SS0114_PP102_SM1_BF1_Base,N/A,N/A,N/A,N/A,42549.5390625,0.6731421947479248,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,21.81,N/A,571679744.0,137055.0,N/A,16300.0,5.16232442855835,3.361072540283203
SS0114_PP104_SM1_BF1_Base,N/A,N/A,N/A,N/A,42452.65234375,0.6836586594581604,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,26.76,N/A,571679744.0,134277.984375,N/A,6330.0,5.16232442855835,5.722292423248291
SS0114_PP112_SM4_BF1_Base,N/A,N/A,N/A,N/A,43022.828125,0.6787999272346497,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,47.47,N/A,571679744.0,137712.515625,N/A,16500.0,5.16232442855835,5.629692077636719
SS0114_PP122_SM1_BF1_Base,N/A,N/A,N/A,N/A,41582.0859375,0.670448899269104,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,35.9,N/A,571679744.0,134635.0625,N/A,5180.0,5.16232442855835,2.4367127418518066
SS0114_PP145_SM2_BF1_Base,N/A,N/A,N/A,N/A,43279.359375,0.6962504982948303,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.97,N/A,571679744.0,135674.546875,N/A,6730.0,5.16232442855835,2.829190731048584
SS0114_PP166_SM5_BF1_Base,N/A,N/A,N/A,N/A,42734.671875,0.689061164855957,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.36,N/A,571679744.0,134544.359375,N/A,6110.0,5.16232442855835,2.692017078399658
SS0114_PP115_SM3_BF1_Base,N/A,N/A,N/A,N/A,43525.7890625,0.6937568783760071,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,43.17,N/A,571679744.0,136402.75,N/A,12100.0,5.16232442855835,4.179990291595459
SS0114_PP129_SM2_BF1_Base,N/A,N/A,N/A,N/A,43129.86328125,0.6952730417251587,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,10.6,N/A,571679744.0,134099.875,N/A,5040.0,5.16232442855835,3.8660638332366943
SS0114_PP167_SM2_BF1_Base,N/A,N/A,N/A,N/A,42611.6484375,0.686673641204834,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,11.86,N/A,571679744.0,135616.953125,N/A,5760.0,5.16232442855835,3.580597400665283
SS0114_PP172_SM1_BF1_Base,N/A,N/A,N/A,N/A,43151.671875,0.6849469542503357,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,17.58,N/A,571679744.0,134934.640625,N/A,10700.0,5.16232442855835,2.8014116287231445
SS0114_PP150_SM1_BF1_Base,N/A,N/A,N/A,N/A,42750.23828125,0.6871426105499268,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,15.04,N/A,571679744.0,134787.40625,N/A,5480.0,5.16232442855835,5.348729133605957
SS0114_PP201_SM3_BF1_Base,N/A,N/A,N/A,N/A,43125.15625,0.6903749108314514,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,26.47,N/A,571679744.0,134817.71875,N/A,7100.0,5.16232442855835,5.408552646636963
SS0114_PP180_SM2_BF1_Base,N/A,N/A,N/A,N/A,42701.81640625,0.6880236268043518,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,49.39,N/A,571679744.0,134486.625,N/A,6960.0,5.16232442855835,2.62398624420166
SS0114_PP231_SM3_BF1_Base,N/A,N/A,N/A,N/A,41927.57421875,0.6757116913795471,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,24.18,N/A,571679744.0,134398.484375,N/A,6580.0,5.16232442855835,4.142582893371582
SS0114_PP189_SM2_BF1_Base,N/A,N/A,N/A,N/A,42928.2265625,0.6844111084938049,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,17.93,N/A,571679744.0,136127.1875,N/A,8770.0,5.16232442855835,8.118184089660645
SS0114_PP238_SM1_BF1_Base,N/A,N/A,N/A,N/A,41727.04296875,0.6720433831214905,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.28,N/A,571679744.0,135910.96875,N/A,6130.0,5.16232442855835,2.4931118488311768
SS0114_PP254_SM2_BF1_Base,N/A,N/A,N/A,N/A,42936.17578125,0.6908584237098694,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,13.92,N/A,571679744.0,133956.25,N/A,11200.0,5.16232442855835,8.680587768554688
SS0114_PP228_SM1_BF1_Base,N/A,N/A,N/A,N/A,42838.09765625,0.6891952157020569,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,65.58,N/A,571679744.0,134870.046875,N/A,6730.0,5.16232442855835,4.009274005889893
SS0114_PP262_SM3_BF1_Base,N/A,N/A,N/A,N/A,42118.1171875,0.6787047982215881,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,8.99,N/A,571679744.0,134547.6875,N/A,4700.0,5.16232442855835,3.4076547622680664
SS0114_PP272_SM2_BF1_Base,N/A,N/A,N/A,N/A,43776.4375,0.7062875628471375,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,23.23,N/A,571679744.0,134223.34375,N/A,5900.0,5.16232442855835,5.317953586578369
SS0114_PP280_SM1_BF1_Base,N/A,N/A,N/A,N/A,42251.51171875,0.6790885925292969,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,54.48,N/A,571679744.0,134700.71875,N/A,4020.0,5.16232442855835,5.89781379699707
SS0114_PP287_SM4_BF1_Base,N/A,N/A,N/A,N/A,42461.16796875,0.6750097274780273,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,28.76,N/A,571679744.0,134897.65625,N/A,6360.0,5.16232442855835,9.424091339111328
SS0114_PP317_SM3_BF1_Base,N/A,N/A,N/A,N/A,42597.2734375,0.6856701970100403,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,8.03,N/A,571679744.0,135960.9375,N/A,5640.0,5.16232442855835,2.448946237564087
SS0114_PP307_SM4_BF1_Base,N/A,N/A,N/A,N/A,42854.99609375,0.6891471743583679,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,22.11,N/A,571679744.0,135128.578125,N/A,8090.0,5.16232442855835,2.1116392612457275
SS0114_PP323_SM3_BF1_Base,N/A,N/A,N/A,N/A,43175.95703125,0.6919515132904053,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.28,N/A,571679744.0,135522.3125,N/A,4740.0,5.16232442855835,9.092363357543945
SS0114_PP325_SM1_BF1_Base,N/A,N/A,N/A,N/A,42870.30078125,0.6901805996894836,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,20.25,N/A,571679744.0,134628.40625,N/A,6270.0,5.16232442855835,3.6040871143341064
SS0114_PP330_SM4_BF1_Base,N/A,N/A,N/A,N/A,38518.171875,0.6133435964584351,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,27.29,N/A,571679744.0,135485.828125,N/A,6260.0,5.16232442855835,9.26333999633789
SS0114_PP339_SM2_BF1_Base,N/A,N/A,N/A,N/A,42931.0,0.6888294219970703,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,22.25,N/A,571679744.0,135676.125,N/A,8820.0,5.16232442855835,4.605787754058838
SS0114_PP353_SM2_BF1_Base,N/A,N/A,N/A,N/A,41838.48828125,0.6739354133605957,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.48,N/A,571679744.0,134640.03125,N/A,6330.0,5.16232442855835,3.5642142295837402
SS0114_PP342_SM3_BF1_Base,N/A,N/A,N/A,N/A,42448.7578125,0.6844127774238586,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,13.54,N/A,571679744.0,134733.28125,N/A,6130.0,5.16232442855835,5.675631046295166
SS0114_PP370_SM2_BF1_Base,N/A,N/A,N/A,N/A,42534.33984375,0.679851233959198,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,10.98,N/A,571679744.0,136131.78125,N/A,11600.0,5.16232442855835,1.6771900653839111
SS0114_PP375_SM3_BF1_Base,N/A,N/A,N/A,N/A,43005.47265625,0.6928035020828247,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,51.69,N/A,571679744.0,134524.625,N/A,5470.0,5.16232442855835,3.3329477310180664
SS0114_PP396_SM1_BF1_Base,N/A,N/A,N/A,N/A,42250.19140625,0.6797415614128113,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,17.4,N/A,571679744.0,134847.6875,N/A,4950.0,5.16232442855835,3.870858907699585
SS0114_PP380_SM2_BF1_Base,N/A,N/A,N/A,N/A,43087.60546875,0.6894323229789734,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,25.72,N/A,571679744.0,134190.9375,N/A,7020.0,5.16232442855835,6.6325225830078125
SS0114_PP411_SM4_BF1_Base,N/A,N/A,N/A,N/A,42718.86328125,0.677158534526825,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,22.11,N/A,571679744.0,136007.734375,N/A,9130.0,5.16232442855835,5.575974464416504
SS0114_PP390_SM2_BF1_Base,N/A,N/A,N/A,N/A,42918.29296875,0.6913338899612427,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,14.21,N/A,571679744.0,134590.90625,N/A,6680.0,5.16232442855835,2.187216281890869
SS0114_PP412_SM1_BF1_Base,N/A,N/A,N/A,N/A,40187.5390625,0.6467585563659668,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,30.74,N/A,571679744.0,135089.453125,N/A,4690.0,5.16232442855835,2.2350659370422363
SS0114_PP403_SM2_BF1_Base,N/A,N/A,N/A,N/A,43026.109375,0.6933130025863647,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,10.38,N/A,571679744.0,134549.3125,N/A,6807.580078125,5.16232442855835,5.843904495239258
SS0114_PP458_SM5_BF1_Base,N/A,N/A,N/A,N/A,43218.359375,0.6956112384796143,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.28,N/A,571679744.0,134686.34375,N/A,5860.0,5.16232442855835,4.34650993347168
SS0114_PP458_SM2_BF1_Base,N/A,N/A,N/A,N/A,50327.9609375,0.8106119632720947,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,79.28,N/A,571679744.0,134262.59375,N/A,6990.0,5.16232442855835,4.34650993347168
SS0114_PP436_SM4_BF1_Base,N/A,N/A,N/A,N/A,42771.41015625,0.6785699725151062,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,24.45,N/A,571679744.0,134867.921875,N/A,7310.0,5.16232442855835,10.258435249328613
SS0114_PP480_SM2_BF1_Base,N/A,N/A,N/A,N/A,43266.37890625,0.6965099573135376,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,9.42,N/A,571679744.0,134408.3125,N/A,6610.0,5.16232442855835,3.7748026847839355
SS0114_PP459_SM4_BF1_Base,N/A,N/A,N/A,N/A,41803.58203125,0.6573876142501831,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,45.7,N/A,571679744.0,135734.5,N/A,9240.0,5.16232442855835,7.962976455688477
SS0115_PP059_SM3_BF1_Base,N/A,N/A,N/A,N/A,62205.9921875,0.8242062330245972,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,14.81,N/A,569548992.0,138854.3125,N/A,7130.0,4.75885009765625,12.466326713562012
SS0115_PP160_SM1_BF1_Base,N/A,N/A,N/A,N/A,58236.921875,0.6761977672576904,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.99,N/A,569548992.0,138766.84375,N/A,8550.0,4.75885009765625,29.851490020751953
SS0114_PP488_SM1_BF1_Base,N/A,N/A,N/A,N/A,43285.77734375,0.6952494382858276,0.0,03Jul2000 11:00:00,17Jul2000 00:00:00,N/A,327.6592712402344,17.08,N/A,571679744.0,134773.734375,N/A,5220.0,5.16232442855835,3.71260929107666
SS0116_PP030_SM2_BF1_Base,N/A,N/A,N/A,N/A,65164.77734375,0.8319039344787598,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,80.2,N/A,632907520.0,337543.28125,N/A,6610.0,8.241158485412598,8.393606185913086
SS0116_PP122_SM3_BF1_Base,N/A,N/A,N/A,N/A,61883.55859375,0.7989753484725952,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,79.76,N/A,631723520.0,340471.03125,N/A,5270.0,8.241158485412598,11.15084457397461
SS0116_PP030_SM5_BF1_Base,N/A,N/A,N/A,N/A,60827.01171875,0.734728991985321,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,80.4,N/A,636004736.0,330320.09375,N/A,17600.0,8.241158485412598,8.393606185913086
SS0116_PP137_SM3_BF1_Base,N/A,N/A,N/A,N/A,64031.72265625,0.7834386229515076,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,80.46,N/A,636058240.0,342341.28125,N/A,5030.0,8.241158485412598,15.068534851074219
SS0115_PP299_SM4_BF1_Base,N/A,N/A,N/A,N/A,58165.77734375,0.7243532538414001,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.72,N/A,570835392.0,139389.953125,N/A,6520.0,4.75885009765625,14.632974624633789
SS0116_PP168_SM5_BF1_Base,N/A,N/A,N/A,N/A,61657.1953125,0.7134203314781189,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,80.35,N/A,639544832.0,341177.65625,N/A,5087.3701171875,8.241158485412598,15.613897323608398
SS0116_PP450_SM5_BF1_Base,N/A,N/A,N/A,N/A,57634.015625,0.7108955979347229,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,79.47,N/A,631624512.0,344670.28125,N/A,9720.0,8.241158485412598,11.058652877807617
SS0116_PP302_SM5_BF1_Base,N/A,N/A,N/A,N/A,55052.78515625,0.6352323889732361,0.0,04Jul2000 01:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,79.43,N/A,632167424.0,339864.25,N/A,9110.0,8.241158485412598,12.801947593688965
SS0118_PP049_SM4_BF1_Base,N/A,N/A,N/A,N/A,46305.77734375,0.5335932374000549,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.65,N/A,580224192.0,168781.296875,N/A,14900.0,5.173676490783691,6.881364822387695
SS0118_PP019_SM5_BF1_Base,N/A,N/A,N/A,N/A,45956.2734375,0.5340598821640015,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,28.28,N/A,579057472.0,168740.09375,N/A,5740.0,5.173676490783691,7.253142356872559
SS0118_PP071_SM1_BF1_Base,N/A,N/A,N/A,N/A,47008.921875,0.5415937304496765,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.66,N/A,578450944.0,168741.25,N/A,5810.0,5.173676490783691,9.48655891418457
SS0118_PP093_SM1_BF1_Base,N/A,N/A,N/A,N/A,46293.26171875,0.5301197171211243,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.34,N/A,577868800.0,168947.390625,N/A,5120.0,5.173676490783691,10.998228073120117
SS0118_PP026_SM3_BF1_Base,N/A,N/A,N/A,N/A,45423.49609375,0.529045581817627,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,20.45,N/A,579687680.0,168578.015625,N/A,6500.0,5.173676490783691,13.875970840454102
SS0118_PP252_SM4_BF1_Base,N/A,N/A,N/A,N/A,47554.24609375,0.5362964272499084,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.38,N/A,580751168.0,168693.40625,N/A,14000.0,5.173676490783691,8.01574993133545
SS0118_PP269_SM5_BF1_Base,N/A,N/A,N/A,N/A,43640.09765625,0.5000060200691223,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,38.74,N/A,577674240.0,169040.828125,N/A,7050.0,5.173676490783691,7.713438987731934
SS0118_PP348_SM4_BF1_Base,N/A,N/A,N/A,N/A,46565.0546875,0.5410823225975037,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,78.77,N/A,579190656.0,168683.359375,N/A,8970.0,5.173676490783691,6.288265228271484
SS0118_PP303_SM4_BF1_Base,N/A,N/A,N/A,N/A,45245.2734375,0.5108262896537781,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.37,N/A,580647744.0,168593.875,N/A,8770.0,5.173676490783691,8.562536239624023
SS0118_PP393_SM1_BF1_Base,N/A,N/A,N/A,N/A,43625.6328125,0.4887891411781311,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,79.89,N/A,582343616.0,168698.609375,N/A,5590.0,5.173676490783691,10.998443603515625
SS0118_PP496_SM4_BF1_Base,N/A,N/A,N/A,N/A,45559.89453125,0.528804361820221,0.0,02Jul2000 01:00:00,17Jul2000 12:00:00,N/A,327.6592712402344,17.2,N/A,576794496.0,168974.78125,N/A,4640.0,5.173676490783691,8.205587387084961
SS0119_PP010_SM2_BF1_Base,N/A,N/A,N/A,N/A,34557.16015625,0.5054473280906677,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,49.99,N/A,560894912.0,125015.84375,N/A,5810.0,3.4977633953094482,1.6039526462554932
SS0119_PP011_SM2_BF1_Base,N/A,N/A,N/A,N/A,34320.59375,0.5011606812477112,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,9.87,N/A,560894912.0,124944.046875,N/A,5410.0,3.4977633953094482,3.0496408939361572
SS0119_PP029_SM4_BF1_Base,N/A,N/A,N/A,N/A,34418.15625,0.4976535141468048,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,15.34,N/A,560894912.0,124473.546875,N/A,8210.0,3.4977633953094482,2.226611614227295
SS0119_PP017_SM3_BF1_Base,N/A,N/A,N/A,N/A,35071.18359375,0.5131285190582275,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,79.36,N/A,560894912.0,124417.0,N/A,6770.0,3.4977633953094482,2.2138562202453613
SS0119_PP014_SM1_BF1_Base,N/A,N/A,N/A,N/A,34251.23046875,0.4926247298717499,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,15.78,N/A,560894912.0,124417.046875,N/A,11700.0,3.4977633953094482,1.9498531818389893
SS0119_PP038_SM2_BF1_Base,N/A,N/A,N/A,N/A,34693.11328125,0.5081761479377747,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,8.58,N/A,560894912.0,124589.0,N/A,5713.68017578125,3.4977633953094482,1.627984642982483
SS0119_PP040_SM4_BF1_Base,N/A,N/A,N/A,N/A,34230.7890625,0.5011999011039734,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,11.71,N/A,560894912.0,124903.7734375,N/A,4980.0,3.4977633953094482,1.6102046966552734
SS0119_PP039_SM1_BF1_Base,N/A,N/A,N/A,N/A,34413.07421875,0.4994542896747589,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,18.44,N/A,560894912.0,125019.421875,N/A,6830.0,3.4977633953094482,3.110883951187134
SS0119_PP043_SM2_BF1_Base,N/A,N/A,N/A,N/A,34603.1171875,0.5069097280502319,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,9.85,N/A,560894912.0,124903.1484375,N/A,5930.0,3.4977633953094482,1.7546610832214355
SS0119_PP067_SM3_BF1_Base,N/A,N/A,N/A,N/A,34531.75,0.5057137608528137,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,13.0,N/A,560894912.0,124864.265625,N/A,5400.0,3.4977633953094482,3.096560001373291
SS0119_PP083_SM5_BF1_Base,N/A,N/A,N/A,N/A,34358.109375,0.4950227439403534,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,25.43,N/A,560894912.0,124356.859375,N/A,6570.0,3.4977633953094482,4.980920314788818
SS0119_PP069_SM1_BF1_Base,N/A,N/A,N/A,N/A,34400.3359375,0.501823365688324,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,28.41,N/A,560894912.0,125020.1015625,N/A,5080.0,3.4977633953094482,1.969883680343628
SS0119_PP105_SM1_BF1_Base,N/A,N/A,N/A,N/A,34842.578125,0.5034330487251282,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,17.25,N/A,560894912.0,124610.90625,N/A,13900.0,3.4977633953094482,1.4070724248886108
SS0119_PP122_SM3_BF1_Base,N/A,N/A,N/A,N/A,34257.89453125,0.4991014301776886,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,11.08,N/A,560894912.0,124883.546875,N/A,6680.0,3.4977633953094482,4.379969120025635
SS0119_PP124_SM3_BF1_Base,N/A,N/A,N/A,N/A,34220.0625,0.4966009855270386,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,10.42,N/A,560894912.0,124720.15625,N/A,6740.0,3.4977633953094482,2.652383327484131
SS0119_PP121_SM3_BF1_Base,N/A,N/A,N/A,N/A,34193.92578125,0.49969688057899475,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,9.88,N/A,560894912.0,125006.046875,N/A,9120.0,3.4977633953094482,4.055741310119629
SS0119_PP149_SM1_BF1_Base,N/A,N/A,N/A,N/A,34379.21875,0.5036302208900452,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,28.93,N/A,560894912.0,124945.6640625,N/A,4510.0,3.4977633953094482,1.9842585325241089
SS0119_PP148_SM3_BF1_Base,N/A,N/A,N/A,N/A,34461.578125,0.5011223554611206,0.0,03Jul2000 13:00:00,16Jul2000 18:00:00,N/A,327.6592712402344,11.76,N/A,560894912.0,124984.8984375,N/A,7450.0,3.4977633953094482,1.6949787139892578
