Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
clean_SS0159_PP298_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP310_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0152_PP296_SM2_BF1_Base,Success,17h 0m 37s,54,,36456.,0.3774,0.70,Jan 01 01:58,Jan 01 18:58,,327.66,79.28,106.39,566961344.0,222269.06,N/A,N/A,N/A,5.32
clean_SS0159_PP374_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP426_SM2_BF1_Base,Failed,1h 0m 33s,0,,N/A,N/A,N/A,Dec 31 23:50,Jan 01 00:50,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP443_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP455_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0152_PP340_SM1_BF1_Base,Success,17h 2m 53s,54,,36403.,0.3768,0.61,Dec 30 16:10,Dec 31 09:13,,327.66,79.34,106.39,566961344.0,220083.25,N/A,N/A,N/A,3.21
clean_SS0155_PP222_SM1_BF1_Base,Success,19h 15m 46s,60,,31145.,0.3473,5.55,Dec 30 15:34,Dec 31 10:50,,327.66,80.25,53.3,557971264.0,168248.28,N/A,N/A,N/A,4.18
clean_SS0159_PP474_SM1_BF1_Base,Failed,3h 58m 56s,0,,N/A,N/A,N/A,Dec 31 22:05,Jan 01 02:04,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0160_PP022_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0152_PP347_SM1_BF1_Base,Success,16h 26m 57s,51,,36181.,0.3735,1.70,Jan 01 07:38,Jan 02 00:05,,327.66,80.21,53.28,566961344.0,218852.23,N/A,N/A,N/A,3.49
clean_SS0160_PP087_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP004_SM3_BF1_Base,Success,14h 36m 32s,45,,31355.,0.3354,0.81,Dec 31 21:40,Jan 01 12:16,,327.66,79.3,106.38,573715904.0,227690.92,N/A,N/A,N/A,2.62
clean_SS0152_PP426_SM2_BF1_Base,Success,18h 38m 19s,57,,36656.,0.3805,0.61,Dec 30 16:09,Dec 31 10:47,,327.66,79.78,109.93,566961344.0,222502.75,N/A,N/A,N/A,2.61
clean_SS0160_PP160_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0160_PP205_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0160_PP344_SM2_BF1_Base,Failed,13h 46m 30s,0,,N/A,N/A,N/A,Dec 31 10:31,Jan 01 00:17,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0160_PP356_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0162_PP396_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0152_PP475_SM1_BF1_Base,Success,17h 56m 42s,54,,35797.,0.3657,3.10,Dec 31 23:16,Jan 01 17:12,,327.66,80.82,53.3,566961344.0,217406.36,N/A,N/A,N/A,9.98
clean_SS0167_PP060_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0167_PP062_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0155_PP431_SM2_BF1_Base,Success,19h 2m 8s,60,,31278.,0.3479,7.72,Dec 30 15:35,Dec 31 10:37,,327.66,79.67,56.43,560035072.0,168331.44,N/A,N/A,N/A,2.22
clean_SS0155_PP346_SM1_BF1_Base,Success,15h 16m 57s,48,,31699.,0.3540,1.34,Dec 30 15:33,Dec 31 06:50,,327.66,79.33,56.37,560128256.0,168347.69,N/A,N/A,N/A,4.78
clean_SS0167_PP306_SM2_BF1_Base,Failed,11h 18m 16s,0,,N/A,N/A,N/A,Dec 31 09:22,Dec 31 20:40,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x15c2e0e0, total write size = 1206177, bytes this sub-write = 1206177, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0155_PP387_SM3_BF1_Base,Success,13h 52m 32s,42,,31461.,0.3495,5.09,Jan 01 08:30,Jan 01 22:23,,327.66,80.52,55.22,559586624.0,167703.94,N/A,N/A,N/A,7.75
clean_SS0154_PP291_SM5_BF1_Base,Success,25h 58m 16s,78,,67754.,0.5897,4.08,Dec 31 09:42,Jan 01 11:40,,327.66,80.74,106.38,626196288.0,237524.69,N/A,N/A,N/A,16.81
clean_SS0159_PP102_SM1_BF1_Base,Success,15h 15m 30s,48,,32062.,0.3389,0.94,Dec 30 16:04,Dec 31 07:20,,327.66,79.66,109.94,575126400.0,227750.06,N/A,N/A,N/A,5.67
clean_SS0168_PP255_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP146_SM1_BF1_Base,Success,16h 7m 56s,51,,31399.,0.3308,3.07,Dec 30 16:04,Dec 31 08:12,,327.66,80.8,45.54,576996992.0,228120.78,N/A,N/A,N/A,6.57
clean_SS0159_PP089_SM3_BF1_Base,Success,16h 41m 37s,51,,38675.,0.4094,3.60,Dec 30 15:48,Dec 31 08:30,,327.66,81.09,58.01,576964288.0,227327.73,N/A,N/A,N/A,10.32
clean_SS0168_PP376_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0168_PP386_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0168_PP455_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP004_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP131_SM1_BF1_Base,Success,15h 54m 43s,48,,30985.,0.3294,3.05,Dec 30 16:09,Dec 31 08:04,,327.66,80.65,45.54,574827584.0,227651.64,N/A,N/A,N/A,5.05
clean_SS0159_PP356_SM2_BF1_Base,Success,17h 12m 9s,54,,31168.,0.3315,2.21,Dec 31 21:10,Jan 01 14:22,,327.66,79.89,53.32,575430080.0,224588.61,N/A,N/A,N/A,3.81
clean_SS0165_PP255_SM5_BF1_Base,Success,13h 20m 2s,42,,26189.,0.3100,3.62,Dec 30 15:22,Dec 31 04:42,,328.08,81.05,26.28,572289088.0,211530.02,N/A,N/A,N/A,8.49
clean_SS0170_PP237_SM3_BF1_Base,Success,17h 29m 27s,54,,38632.,0.3753,0.23,Dec 31 06:06,Dec 31 23:35,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0159_PP456_SM2_BF1_Base,Success,15h 59m 47s,48,,31585.,0.3361,2.77,Dec 31 09:28,Jan 01 01:27,,327.66,80.24,46.04,575959552.0,226313.17,N/A,N/A,N/A,4.25
clean_SS0160_PP107_SM4_BF1_Base,Success,16h 26m 58s,51,,35485.,0.3904,1.05,Dec 31 22:02,Jan 01 14:29,,327.66,79.29,53.3,559187520.0,146329.81,N/A,N/A,N/A,4.46
clean_SS0159_PP459_SM1_BF1_Base,Success,15h 58m 58s,48,,31523.,0.3317,3.13,Dec 30 15:37,Dec 31 07:36,,327.66,80.68,46.05,576482752.0,227195.14,N/A,N/A,N/A,6.41
clean_SS0160_PP145_SM2_BF1_Base,Success,17h 0m 45s,54,,35641.,0.3980,1.02,Dec 31 20:39,Jan 01 13:40,,327.66,79.4,41.28,558841536.0,147236.72,N/A,N/A,N/A,3.85
clean_SS0168_PP140_SM1_BF1_Base,Success,13h 0m 22s,42,,29258.,0.3312,0.35,Dec 30 16:01,Dec 31 05:01,,327.66,79.3,106.38,572602304.0,136222.38,N/A,N/A,N/A,0.97
clean_SS0170_PP334_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP336_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP397_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP461_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0167_PP300_SM1_BF1_Base,Success,18h 10m 14s,57,,36100.,0.3563,0.98,Dec 30 15:58,Dec 31 10:08,,327.66,80.41,53.3,579016384.0,166295.14,N/A,N/A,N/A,5.02
clean_SS0170_PP466_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0168_PP181_SM2_BF1_Base,Success,13h 49m 32s,42,,28891.,0.3243,0.63,Dec 31 18:41,Jan 01 08:30,,327.66,79.29,53.29,572602304.0,136014.89,N/A,N/A,N/A,1.51
clean_SS0160_PP057_SM1_BF1_Base,Success,16h 40m 33s,51,,35262.,0.3891,1.66,Jan 01 14:50,Jan 02 07:30,,327.66,80.57,41.05,559541312.0,147515.8,N/A,N/A,N/A,6.12
clean_SS0167_PP229_SM4_BF1_Base,Success,19h 23m 39s,60,,35729.,0.3511,2.78,Jan 01 04:01,Jan 01 23:25,,327.66,80.83,46.14,580925376.0,166917.22,N/A,N/A,N/A,5.85
clean_SS0170_PP490_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0168_PP316_SM1_BF1_Base,Success,13h 18m 2s,42,,29361.,0.3315,1.29,Dec 30 15:26,Dec 31 04:44,,327.66,79.79,46.02,572602304.0,136335.58,N/A,N/A,N/A,1.86
clean_SS0176_PP270_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0167_PP344_SM1_BF1_Base,Success,17h 28m 20s,54,,35768.,0.3556,0.81,Jan 01 12:33,Jan 02 06:01,,327.66,79.49,53.3,578262528.0,162899.41,N/A,N/A,N/A,2.57
clean_SS0178_PP023_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP024_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0168_PP308_SM2_BF1_Base,Success,14h 32m 45s,45,,29341.,0.3310,0.36,Jan 01 05:30,Jan 01 20:03,,327.66,79.32,45.96,572602304.0,136103.31,N/A,N/A,N/A,1.16
clean_SS0170_PP243_SM2_BF1_Base,Failed,11h 54m 41s,0,,N/A,N/A,N/A,Dec 31 12:48,Jan 01 00:43,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x156dce75, total write size = 5943, bytes this sub-write = 5943, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,13.19,7.05,565307904.0,180536.58,N/A,N/A,N/A,N/A
clean_SS0178_PP063_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP077_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP084_SM2_BF1_Base,Success,17h 42m 42s,54,,38559.,0.3738,0.82,Dec 31 10:25,Jan 01 04:08,,327.66,79.3,109.95,565307904.0,180470.11,N/A,N/A,N/A,1.95
clean_SS0170_PP161_SM4_BF1_Base,Success,17h 47m 57s,54,,38825.,0.3795,0.54,Dec 30 16:33,Dec 31 10:21,,327.66,75.23,106.38,565307904.0,180644.89,N/A,N/A,N/A,1.38
clean_SS0178_PP131_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP137_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP200_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP224_SM3_BF1_Base,Failed,0h 0m 18s,0,,N/A,N/A,N/A,Dec 31 23:35,Dec 31 23:35,HDF5-DIAG: Error detected in HDF5 (1.10.8) thread 0: HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP210_SM3_BF1_Base,Success,17h 37m 20s,54,,38592.,0.3726,0.80,Jan 01 01:20,Jan 01 18:57,,327.66,79.27,106.39,565307904.0,180223.61,N/A,N/A,N/A,0.65
clean_SS0178_PP241_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP251_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP300_SM2_BF1_Base,Success,18h 3m 35s,57,,38827.,0.3782,0.49,Dec 31 07:05,Jan 01 01:09,,327.66,37.67,106.38,565307904.0,180688.19,N/A,N/A,N/A,0.39
clean_SS0178_PP308_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP311_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0176_PP168_SM3_BF1_Base,Success,13h 13m 42s,42,,28391.,0.3389,2.25,Dec 31 22:32,Jan 01 11:45,,327.66,79.34,40.86,572829504.0,164744.41,N/A,N/A,N/A,2.95
clean_SS0178_PP330_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP463_SM4_BF1_Base,Success,17h 8m 10s,54,,38849.,0.3790,0.24,Jan 01 05:49,Jan 01 22:57,,327.66,37.07,69.93,565307904.0,180450.66,N/A,N/A,N/A,0.63
clean_SS0170_PP302_SM2_BF1_Base,Success,15h 19m 59s,48,,38571.,0.3711,0.79,Jan 01 06:53,Jan 01 22:13,,327.66,79.28,69.93,565307904.0,180008.59,N/A,N/A,N/A,0.44
clean_SS0170_PP294_SM2_BF1_Base,Success,16h 17m 57s,51,,38753.,0.3724,0.43,Jan 01 04:22,Jan 01 20:40,,327.66,55.02,106.38,565307904.0,180560.84,N/A,N/A,N/A,0.94
clean_SS0178_PP497_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0180_PP314_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0181_PP244_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP313_SM2_BF1_Base,Success,16h 36m 20s,51,,38864.,0.3772,0.80,Jan 01 04:42,Jan 01 21:19,,327.66,79.28,106.39,565307904.0,180643.52,N/A,N/A,N/A,0.55
clean_SS0170_PP486_SM2_BF1_Base,Success,17h 59m 38s,54,,38530.,0.3751,0.71,Dec 30 16:38,Dec 31 10:37,,327.66,10.61,106.38,565307904.0,180576.75,N/A,N/A,N/A,0.46
clean_SS0170_PP468_SM5_BF1_Base,Success,17h 52m 20s,54,,39055.,0.3813,1.04,Dec 31 11:57,Jan 01 05:49,,327.66,79.27,106.39,565307904.0,180583.05,N/A,N/A,N/A,1.0
clean_SS0183_PP108_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP078_SM5_BF1_Base,Failed,16h 50m 19s,0,,N/A,N/A,N/A,Dec 31 10:00,Jan 01 02:51,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x165b1c51, total write size = 2083107, bytes this sub-write = 2083107, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,79.47,109.94,569951360.0,309839.91,N/A,N/A,N/A,N/A
clean_SS0182_PP040_SM4_BF1_Base,Failed,5h 59m 43s,0,,N/A,N/A,N/A,Dec 31 15:05,Dec 31 21:05,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x12a4e7ee, total write size = 545048, bytes this sub-write = 545048, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,7.2,5.77,555940864.0,115073.28,N/A,N/A,N/A,N/A
clean_SS0184_PP036_SM1_BF1_Base,Failed,0h 17m 1s,0,,N/A,N/A,N/A,Jan 01 00:00,Jan 01 00:17,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP054_SM1_BF1_Base,Success,17h 26m 51s,54,,39885.,0.4002,0.55,Dec 31 16:53,Jan 01 10:20,,327.66,68.55,70.02,571051264.0,310340.94,N/A,N/A,N/A,0.79
clean_SS0184_PP091_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0170_PP484_SM2_BF1_Base,Success,18h 0m 38s,57,,39085.,0.3758,0.79,Dec 31 11:07,Jan 01 05:08,,327.66,79.28,69.93,565307904.0,180271.34,N/A,N/A,N/A,0.4
clean_SS0184_PP165_SM1_BF1_Base,Failed,1h 11m 12s,0,,N/A,N/A,N/A,Dec 31 23:06,Jan 01 00:17,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP018_SM1_BF1_Base,Success,19h 5m 34s,60,,39754.,0.3994,0.51,Dec 30 16:29,Dec 31 11:35,,327.66,79.33,106.38,570858368.0,307818.12,N/A,N/A,N/A,1.43
clean_SS0184_PP231_SM3_BF1_Base,Failed,5h 50m 43s,0,,N/A,N/A,N/A,Dec 31 13:56,Dec 31 19:47,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x13f17fc0, total write size = 11756, bytes this sub-write = 11756, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP055_SM2_BF1_Base,Success,18h 35m 55s,57,,39211.,0.3916,0.40,Dec 31 11:55,Jan 01 06:31,,327.66,79.34,106.39,571012928.0,309450.59,N/A,N/A,N/A,0.77
clean_SS0178_PP238_SM3_BF1_Base,Success,18h 34m 37s,57,,38996.,0.3892,0.40,Jan 01 04:43,Jan 01 23:17,,327.66,79.35,106.38,571661824.0,311339.62,N/A,N/A,N/A,1.33
clean_SS0178_PP113_SM2_BF1_Base,Success,19h 3m 20s,60,,38957.,0.3917,0.64,Dec 30 16:48,Dec 31 11:52,,327.66,79.29,109.94,571040512.0,311393.66,N/A,N/A,N/A,2.17
clean_SS0183_PP231_SM3_BF1_Base,Success,13h 48m 47s,42,,27882.,0.2928,1.20,Dec 31 23:37,Jan 01 13:26,,327.66,79.33,47.92,573165056.0,194997.75,N/A,N/A,N/A,1.51
clean_SS0184_PP376_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP315_SM3_BF1_Base,Success,19h 47m 43s,60,,39329.,0.3942,1.35,Dec 30 16:16,Dec 31 12:04,,327.66,79.81,109.95,571742144.0,309070.09,N/A,N/A,N/A,2.12
clean_SS0187_PP001_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0191_PP065_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP271_SM1_BF1_Base,Success,18h 31m 12s,57,,39923.,0.4014,0.85,Dec 30 16:16,Dec 31 10:48,,327.66,22.16,106.38,571923136.0,310173.41,N/A,N/A,N/A,1.59
clean_SS0178_PP369_SM3_BF1_Base,Success,19h 24m 41s,60,,38873.,0.3894,1.05,Dec 30 16:46,Dec 31 12:10,,327.66,79.84,106.39,570854016.0,309701.12,N/A,N/A,N/A,2.8
clean_SS0192_PP004_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0178_PP421_SM2_BF1_Base,Success,16h 55m 23s,51,,38962.,0.3890,0.38,Jan 01 04:59,Jan 01 21:55,,327.66,79.31,109.93,569860736.0,309690.81,N/A,N/A,N/A,2.32
clean_SS0181_PP276_SM1_BF1_Base,Success,16h 56m 0s,51,,35567.,0.3565,0.74,Dec 31 23:35,Jan 01 16:31,,327.66,79.36,106.38,574900096.0,209329.55,N/A,N/A,N/A,1.34
clean_SS0183_PP318_SM3_BF1_Base,Success,13h 54m 34s,42,,27723.,0.2912,0.44,Dec 30 15:23,Dec 31 05:18,,327.66,79.29,45.56,573165056.0,193176.05,N/A,N/A,N/A,1.62
clean_SS0192_PP075_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0184_PP045_SM3_BF1_Base,Failed,15h 12m 52s,0,,N/A,N/A,N/A,Dec 31 11:28,Jan 01 02:41,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x173c47f4, total write size = 964619, bytes this sub-write = 964619, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,31.67,106.38,554778816.0,161428.12,N/A,N/A,N/A,N/A
clean_SS0178_PP480_SM1_BF1_Base,Success,20h 6m 45s,63,,39556.,0.3979,1.04,Dec 30 16:30,Dec 31 12:36,,327.66,79.97,106.39,571139712.0,307815.56,N/A,N/A,N/A,2.89
clean_SS0192_PP187_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0192_PP241_SM2_BF1_Base,Failed,2h 5m 27s,0,,N/A,N/A,N/A,Dec 31 23:46,Jan 01 01:51,HDF_ERROR trying to close HDF output file:,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0182_PP233_SM4_BF1_Base,Success,20h 3m 4s,63,,46911.,0.3668,2.23,Jan 01 03:06,Jan 01 23:09,,327.66,80.81,53.31,615164672.0,227523.62,N/A,N/A,N/A,9.9
clean_SS0184_PP236_SM1_BF1_Base,Success,16h 13m 57s,51,,38611.,0.4010,0.15,Jan 01 00:37,Jan 01 16:51,,327.66,59.26,106.37,554778816.0,160094.03,N/A,N/A,N/A,0.39
clean_SS0192_PP268_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0192_PP008_SM2_BF1_Base,Failed,8h 39m 42s,0,,N/A,N/A,N/A,Dec 31 12:33,Dec 31 21:13,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x12a72904, total write size = 5640, bytes this sub-write = 5640, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,9.12,6.76,569459392.0,159056.22,N/A,N/A,N/A,0.0
clean_SS0192_PP354_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS0184_PP119_SM1_BF1_Base,Success,16h 40m 28s,51,,38990.,0.3994,0.27,Dec 31 23:50,Jan 01 16:31,,327.66,9.47,64.72,554778816.0,159704.48,N/A,N/A,N/A,0.44
clean_SS0184_PP221_SM1_BF1_Base,Success,16h 54m 9s,51,,38686.,0.3998,0.26,Dec 31 22:56,Jan 01 15:50,,327.66,79.28,109.95,554778816.0,161273.55,N/A,N/A,N/A,0.77
