Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
SS0429_PP189_SM4_BF1_Base,Success,12h 59m 15s,39,,33298.0,0.3851,1.15,Jan 01 08:42,Jan 01 21:41,,,,,,,,,,
SS0429_PP190_SM1_BF1_Base,Success,13h 24m 56s,42,,33559.0,0.3972,2.85,Dec 31 21:21,Jan 01 10:46,,,,,,,,,,
SS0429_PP207_SM2_BF1_Base,Success,13h 29m 6s,42,,34053.0,0.4024,1.15,Dec 30 16:03,Dec 31 05:32,,,,,,,,,,
SS0429_PP226_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP236_SM2_BF1_Base,Success,13h 55m 50s,42,,33532.0,0.399,2.2,Dec 30 16:05,Dec 31 06:01,,,,,,,,,,
SS0429_PP242_SM3_BF1_Base,Success,13h 29m 31s,42,,33452.0,0.3937,0.98,Dec 31 12:10,Jan 01 01:40,,,,,,,,,,
SS0429_PP252_SM4_BF1_Base,Success,13h 48m 7s,42,,32734.0,0.3767,1.59,Dec 31 11:14,Jan 01 01:02,,,,,,,,,,
SS0429_PP269_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP271_SM4_BF1_Base,Failed,10h 11m 37s,0,,,,,Dec 31 15:14,Jan 01 01:26,,,,,,,,,,
SS0429_PP282_SM3_BF1_Base,Success,13h 37m 15s,42,,33748.0,0.398,2.97,Dec 30 15:34,Dec 31 05:11,,,,,,,,,,
SS0429_PP291_SM1_BF1_Base,Success,12h 14m 35s,39,,33848.0,0.4032,0.85,Jan 01 08:17,Jan 01 20:32,,,,,,,,,,
SS0429_PP296_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP316_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP317_SM4_BF1_Base,Success,11h 32m 17s,36,,33818.0,0.4018,0.48,Dec 31 11:18,Dec 31 22:50,,,,,,,,,,
SS0429_PP350_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP361_SM3_BF1_Base,Success,13h 1m 15s,42,,35040.0,0.4167,0.37,Dec 31 06:35,Dec 31 19:36,,,,,,,,,,
SS0429_PP363_SM5_BF1_Base,Success,13h 47m 50s,42,,33086.0,0.3845,1.76,Dec 30 15:36,Dec 31 05:23,,,,,,,,,,
SS0429_PP375_SM3_BF1_Base,Success,12h 48m 38s,39,,33261.0,0.394,0.38,Dec 31 23:05,Jan 01 11:54,,,,,,,,,,
SS0429_PP415_SM1_BF1_Base,Success,15h 26m 8s,48,,33681.0,0.3985,2.78,Dec 31 06:51,Dec 31 22:17,,,,,,,,,,
SS0429_PP427_SM3_BF1_Base,Success,12h 54m 11s,39,,33398.0,0.3959,0.46,Dec 30 15:50,Dec 31 04:44,,,,,,,,,,
SS0429_PP452_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP456_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP474_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP478_SM3_BF1_Base,Success,13h 36m 56s,42,,33385.0,0.3928,0.47,Jan 01 00:56,Jan 01 14:33,,,,,,,,,,
SS0429_PP485_SM2_BF1_Base,Success,13h 15m 11s,42,,33434.0,0.3952,1.31,Jan 01 00:29,Jan 01 13:44,,,,,,,,,,
SS0429_PP486_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0429_PP487_SM3_BF1_Base,Success,13h 32m 10s,42,,35483.0,0.4154,2.2,Dec 30 15:36,Dec 31 05:09,,,,,,,,,,
SS0430_PP125_SM1_BF1_Base,Failed,0h 13m 39s,0,,,,,Dec 31 22:40,Dec 31 22:54,,,,,,,,,,
SS0430_PP262_SM2_BF1_Base,Failed,13h 39m 29s,0,,,,,Dec 31 09:03,Dec 31 22:42,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x165678f5, total write size = 537943, bytes this sub-write = 537943, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0433_PP383_SM2_BF1_Base,Success,13h 35m 3s,42,,47207.0,0.5791,1.08,Dec 30 16:10,Dec 31 05:45,,,,,,,,,,
SS0433_PP467_SM1_BF1_Base,Success,13h 57m 5s,42,,44877.0,0.5426,2.98,Dec 31 20:29,Jan 01 10:27,,,,,,,,,,
SS0433_PP497_SM2_BF1_Base,Success,13h 44m 7s,42,,39807.0,0.4736,2.22,Dec 30 16:04,Dec 31 05:48,,,,,,,,,,
SS0435_PP032_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0435_PP325_SM4_BF1_Base,Failed,2h 30m 2s,0,,,,,Dec 31 20:55,Dec 31 23:25,,,,,,,,,,
SS0435_PP372_SM1_BF1_Base,Success,19h 7m 36s,60,,42704.0,0.3869,2.21,Jan 01 06:12,Jan 02 01:20,,,,,,,,,,
SS0436_PP003_SM2_BF1_Base,Success,19h 17m 22s,60,,43349.0,0.4201,3.1,Dec 30 16:04,Dec 31 11:21,,,,,,,,,,
SS0436_PP009_SM1_BF1_Base,Success,17h 37m 59s,54,,45551.0,0.4342,3.12,Jan 01 08:20,Jan 02 01:58,,,,,,,,,,
SS0436_PP010_SM2_BF1_Base,Success,17h 31m 25s,54,,44171.0,0.4193,3.21,Dec 30 16:28,Dec 31 09:59,,,,,,,,,,
SS0436_PP044_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP049_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP083_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP092_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP101_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP105_SM5_BF1_Base,Success,16h 51m 21s,51,,46246.0,0.4242,3.19,Jan 01 03:34,Jan 01 20:26,,,,,,,,,,
SS0436_PP112_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP128_SM4_BF1_Base,Success,17h 34m 56s,54,,41796.0,0.3986,1.14,Dec 30 16:10,Dec 31 09:45,,,,,,,,,,
SS0436_PP132_SM4_BF1_Base,Success,18h 41m 53s,57,,47680.0,0.465,0.75,Dec 31 05:33,Jan 01 00:15,,,,,,,,,,
SS0436_PP144_SM2_BF1_Base,Success,19h 26m 52s,60,,45841.0,0.4479,2.24,Dec 31 11:45,Jan 01 07:12,,,,,,,,,,
SS0436_PP145_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP168_SM5_BF1_Base,Success,16h 59m 19s,51,,45794.0,0.4256,1.12,Dec 30 16:27,Dec 31 09:26,,,,,,,,,,
SS0436_PP172_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP174_SM2_BF1_Base,Success,15h 18m 37s,48,,45397.0,0.4346,1.23,Jan 01 01:56,Jan 01 17:15,,,,,,,,,,
SS0436_PP178_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP181_SM3_BF1_Base,Success,17h 21m 44s,54,,54573.0,0.5344,2.22,Dec 31 22:19,Jan 01 15:41,,,,,,,,,,
SS0436_PP182_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP190_SM2_BF1_Base,Success,21h 5m 25s,66,,43983.0,0.4108,3.13,Dec 30 15:57,Dec 31 13:02,,,,,,,,,,
SS0436_PP209_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP214_SM2_BF1_Base,Success,18h 46m 53s,57,,46519.0,0.4525,0.49,Dec 30 15:57,Dec 31 10:44,,,,,,,,,,
SS0436_PP215_SM3_BF1_Base,Success,16h 41m 17s,51,,42170.0,0.4036,2.83,Jan 01 03:10,Jan 01 19:52,,,,,,,,,,
SS0436_PP221_SM3_BF1_Base,Success,19h 30m 37s,60,,47193.0,0.4628,0.85,Dec 31 21:07,Jan 01 16:38,,,,,,,,,,
SS0436_PP239_SM2_BF1_Base,Success,18h 4m 30s,57,,45898.0,0.4289,2.93,Dec 30 15:58,Dec 31 10:02,,,,,,,,,,
SS0436_PP244_SM4_BF1_Base,Success,17h 13m 32s,54,,42936.0,0.3892,1.23,Dec 30 16:30,Dec 31 09:44,,,,,,,,,,
SS0436_PP248_SM3_BF1_Base,Success,17h 34m 11s,54,,44625.0,0.4376,2.53,Dec 30 16:25,Dec 31 10:00,,,,,,,,,,
SS0436_PP263_SM4_BF1_Base,Success,17h 7m 41s,54,,44518.0,0.3987,2.77,Dec 31 11:30,Jan 01 04:38,,,,,,,,,,
SS0436_PP270_SM3_BF1_Base,Success,18h 13m 45s,57,,43878.0,0.4182,0.7,Dec 30 16:03,Dec 31 10:17,,,,,,,,,,
SS0436_PP295_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP321_SM3_BF1_Base,Failed,9h 0m 21s,0,,,,,Dec 31 10:57,Dec 31 19:57,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x142dbf74, total write size = 573824, bytes this sub-write = 573824, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0436_PP335_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP357_SM2_BF1_Base,Success,16h 57m 33s,51,,44707.0,0.4362,1.28,Jan 01 02:32,Jan 01 19:30,,,,,,,,,,
SS0436_PP385_SM4_BF1_Base,Success,17h 8m 14s,54,,44454.0,0.4325,1.09,Dec 30 15:54,Dec 31 09:02,,,,,,,,,,
SS0436_PP386_SM4_BF1_Base,Success,22h 8m 21s,69,,42732.0,0.4135,1.52,Jan 01 09:08,Jan 02 07:16,,,,,,,,,,
SS0436_PP404_SM3_BF1_Base,Success,23h 44m 24s,72,,47373.0,0.448,3.08,Dec 30 16:00,Dec 31 15:44,,,,,,,,,,
SS0436_PP422_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP440_SM3_BF1_Base,Success,16h 23m 2s,51,,40641.0,0.3993,1.34,Dec 31 23:11,Jan 01 15:34,,,,,,,,,,
SS0436_PP461_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0436_PP467_SM3_BF1_Base,Success,16h 47m 33s,51,,44482.0,0.4293,3.05,Jan 01 02:16,Jan 01 19:04,,,,,,,,,,
SS0436_PP476_SM3_BF1_Base,Success,16h 33m 45s,51,,47562.0,0.4575,1.12,Dec 30 16:11,Dec 31 08:45,,,,,,,,,,
SS0436_PP481_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0437_PP057_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0437_PP097_SM3_BF1_Base,Success,,0,,29258.0,0.3286,0.22,,,,,,,,,,,,
SS0439_PP157_SM2_BF1_Base,Success,25h 39m 53s,78,,367893.0,2.434,5.43,Dec 30 16:37,Dec 31 18:17,,,,,,,,,,
SS0439_PP157_SM5_BF1_Base,Success,25h 20m 11s,78,,358664.0,2.156,5.43,Dec 30 16:37,Dec 31 17:57,,,,,,,,,,
SS0439_PP298_SM1_BF1_Base,Success,22h 54m 13s,69,,364141.0,2.23,4.62,Jan 01 09:12,Jan 02 08:06,,,,,,,,,,
SS0440_PP035_SM2_BF1_Base,Success,15h 13m 50s,48,,63105.0,0.6981,4.09,Jan 01 03:06,Jan 01 18:19,,,,,,,,,,
SS0440_PP483_SM4_BF1_Base,Success,16h 2m 2s,51,,63971.0,0.7049,2.48,Dec 30 16:21,Dec 31 08:23,,,,,,,,,,
SS0441_PP172_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0441_PP189_SM4_BF1_Base,Success,23h 48m 37s,72,,159544.0,1.123,3.21,Jan 01 06:52,Jan 02 06:41,,,,,,,,,,
SS0443_PP285_SM2_BF1_Base,Success,15h 22m 57s,48,,33894.0,0.312,3.25,Dec 31 20:45,Jan 01 12:08,,,,,,,,,,
SS0443_PP427_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0443_PP442_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0446_PP335_SM1_BF1_Base,Success,,0,,518677.0,3.432,5.81,,,,,,,,,,,,
SS0447_PP239_SM5_BF1_Base,Failed,10h 40m 50s,0,,,,,Dec 31 11:16,Dec 31 21:56,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x1565060e, total write size = 1186373, bytes this sub-write = 1186373, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0449_PP063_SM1_BF1_Base,Success,18h 17m 53s,57,,74647.0,0.6212,1.79,Dec 31 21:05,Jan 01 15:23,,,,,,,,,,
SS0449_PP074_SM5_BF1_Base,Success,19h 4m 7s,60,,70240.0,0.5891,2.87,Jan 01 04:07,Jan 01 23:11,,,,,,,,,,
SS0449_PP216_SM5_BF1_Base,Success,21h 41m 45s,66,,71845.0,0.5732,3.75,Dec 30 16:23,Dec 31 14:04,,,,,,,,,,
SS0451_PP021_SM1_BF1_Base,Success,16h 36m 10s,51,,39920.0,0.4188,0.85,Dec 31 21:20,Jan 01 13:56,,,,,,,,,,
SS0451_PP042_SM3_BF1_Base,Success,16h 49m 38s,51,,40278.0,0.4228,0.66,Dec 30 16:27,Dec 31 09:16,,,,,,,,,,
SS0451_PP059_SM4_BF1_Base,Running,,0,,,,,Dec 29 23:02,,,,,,,,,,,
SS0451_PP061_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP091_SM1_BF1_Base,Success,16h 9m 58s,51,,39507.0,0.4128,0.84,Dec 31 10:07,Jan 01 02:17,,,,,,,,,,
SS0451_PP109_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP112_SM4_BF1_Base,Success,17h 53m 27s,54,,40981.0,0.4183,1.47,Dec 31 20:49,Jan 01 14:42,,,,,,,,,,
SS0451_PP127_SM2_BF1_Base,Success,17h 6m 12s,54,,40430.0,0.421,1.13,Jan 01 04:00,Jan 01 21:06,,,,,,,,,,
SS0451_PP160_SM3_BF1_Base,Failed,12h 51m 44s,0,,,,,Dec 31 10:43,Dec 31 23:35,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x1678c4b2, total write size = 1280758, bytes this sub-write = 1280758, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0451_PP181_SM2_BF1_Base,Success,17h 0m 16s,54,,40924.0,0.4297,0.49,Dec 31 09:22,Jan 01 02:22,,,,,,,,,,
SS0451_PP199_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP220_SM2_BF1_Base,Success,18h 19m 56s,57,,40585.0,0.4248,0.92,Dec 30 16:20,Dec 31 10:40,,,,,,,,,,
SS0451_PP230_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP234_SM3_BF1_Base,Success,16h 46m 23s,51,,37885.0,0.3948,3.1,Jan 01 03:42,Jan 01 20:28,,,,,,,,,,
SS0451_PP256_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP263_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP267_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP276_SM2_BF1_Base,Success,19h 36m 59s,60,,41463.0,0.4346,1.43,Jan 01 07:04,Jan 02 02:41,,,,,,,,,,
SS0451_PP279_SM1_BF1_Base,Success,17h 21m 5s,54,,38441.0,0.3989,1.48,Jan 01 08:15,Jan 02 01:36,,,,,,,,,,
SS0451_PP286_SM2_BF1_Base,Success,16h 40m 52s,51,,42497.0,0.4429,1.13,Dec 31 11:02,Jan 01 03:42,,,,,,,,,,
SS0451_PP302_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP313_SM5_BF1_Base,Success,16h 29m 22s,51,,41584.0,0.432,0.83,Dec 31 12:01,Jan 01 04:31,,,,,,,,,,
SS0451_PP318_SM2_BF1_Base,Success,17h 41m 16s,54,,41561.0,0.4338,0.45,Dec 31 21:21,Jan 01 15:02,,,,,,,,,,
SS0451_PP322_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP345_SM2_BF1_Base,Failed,15h 38m 31s,0,,,,,Dec 31 04:52,Dec 31 20:31,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x17409aff, total write size = 2352620, bytes this sub-write = 2352620, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0451_PP356_SM1_BF1_Base,Success,17h 19m 41s,54,,38406.0,0.3959,0.55,Dec 30 15:54,Dec 31 09:14,,,,,,,,,,
SS0451_PP362_SM2_BF1_Base,Success,21h 25m 38s,66,,41035.0,0.4306,1.0,Dec 30 15:58,Dec 31 13:23,,,,,,,,,,
SS0451_PP366_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP368_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP414_SM3_BF1_Base,Success,17h 25m 41s,54,,37493.0,0.3888,2.24,Jan 01 06:44,Jan 02 00:09,,,,,,,,,,
SS0451_PP422_SM3_BF1_Base,Success,17h 8m 15s,54,,38198.0,0.4007,0.95,Dec 30 16:09,Dec 31 09:18,,,,,,,,,,
SS0451_PP429_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP431_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP434_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP441_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP451_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP455_SM2_BF1_Base,Success,19h 13m 19s,60,,38711.0,0.3983,3.21,Dec 30 16:02,Dec 31 11:16,,,,,,,,,,
SS0451_PP465_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP477_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0451_PP479_SM2_BF1_Base,Success,16h 45m 53s,51,,41319.0,0.4294,0.71,Jan 01 01:35,Jan 01 18:21,,,,,,,,,,
SS0451_PP481_SM4_BF1_Base,Success,17h 45m 26s,54,,40047.0,0.4146,0.82,Dec 30 15:55,Dec 31 09:40,,,,,,,,,,
SS0453_PP007_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0453_PP024_SM3_BF1_Base,Success,24h 11m 57s,75,,49752.0,0.4046,4.79,Dec 31 11:21,Jan 01 11:33,,,,,,,,,,
SS0453_PP026_SM2_BF1_Base,Success,25h 54m 48s,78,,71059.0,0.5849,3.57,Dec 30 16:06,Dec 31 18:01,,,,,,,,,,
SS0453_PP107_SM1_BF1_Base,Success,24h 12m 43s,75,,75831.0,0.6118,4.5,Jan 01 01:11,Jan 02 01:24,,,,,,,,,,
SS0453_PP117_SM1_BF1_Base,Success,21h 55m 20s,66,,82976.0,0.6782,4.03,Jan 01 03:25,Jan 02 01:20,,,,,,,,,,
SS0453_PP123_SM1_BF1_Base,Success,23h 38m 0s,72,,79395.0,0.6516,3.57,Dec 31 09:11,Jan 01 08:49,,,,,,,,,,
SS0453_PP138_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0453_PP160_SM4_BF1_Base,Success,24h 37m 56s,75,,79288.0,0.6524,3.58,Dec 30 16:20,Dec 31 16:58,,,,,,,,,,
SS0453_PP242_SM2_BF1_Base,Success,27h 12m 52s,84,,68405.0,0.5471,6.28,Dec 31 04:18,Jan 01 07:31,,,,,,,,,,
SS0453_PP265_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0453_PP358_SM3_BF1_Base,Success,25h 2m 2s,78,,65246.0,0.5216,6.4,Dec 30 16:37,Dec 31 17:39,,,,,,,,,,
SS0453_PP367_SM2_BF1_Base,Success,24h 10m 31s,75,,43869.0,0.3598,4.83,Dec 31 11:39,Jan 01 11:50,,,,,,,,,,
SS0453_PP391_SM2_BF1_Base,Success,24h 41m 55s,75,,62550.0,0.5051,6.56,Dec 30 16:21,Dec 31 17:03,,,,,,,,,,
SS0453_PP436_SM1_BF1_Base,Success,21h 47m 28s,66,,83193.0,0.6878,3.42,Jan 01 00:05,Jan 01 21:52,,,,,,,,,,
SS0453_PP464_SM3_BF1_Base,Running,,0,,,,,Jan 01 17:35,,,,,,,,,,,
SS0453_PP476_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0453_PP493_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0455_PP228_SM2_BF1_Base,Success,15h 40m 4s,48,,36001.0,0.4238,4.94,Dec 31 12:28,Jan 01 04:08,,,,,,,,,,
SS0456_PP288_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0456_PP302_SM3_BF1_Base,Success,20h 50m 50s,63,,61731.0,0.4964,2.34,Jan 01 09:36,Jan 02 06:27,,,,,,,,,,
SS0456_PP386_SM2_BF1_Base,Success,19h 1m 56s,60,,58923.0,0.4457,2.23,Dec 31 13:00,Jan 01 08:02,,,,,,,,,,
SS0457_PP043_SM4_BF1_Base,Success,17h 50m 42s,54,,33424.0,0.2831,2.96,Jan 01 01:46,Jan 01 19:37,,,,,,,,,,
SS0457_PP411_SM1_BF1_Base,Success,16h 42m 49s,51,,32975.0,0.2794,1.19,Dec 31 22:31,Jan 01 15:14,,,,,,,,,,
SS0458_PP024_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP044_SM3_BF1_Base,Success,17h 19m 42s,54,,41805.0,0.3764,0.95,Dec 31 21:58,Jan 01 15:18,,,,,,,,,,
SS0458_PP067_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP134_SM2_BF1_Base,Failed,9h 34m 51s,0,,,,,Dec 31 10:12,Dec 31 19:47,,,,,,,,,,
SS0458_PP141_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP153_SM4_BF1_Base,Success,22h 18m 55s,69,,43406.0,0.3924,2.25,Jan 01 10:44,Jan 02 09:03,,,,,,,,,,
SS0458_PP170_SM3_BF1_Base,Success,25h 59m 46s,78,,48749.0,0.4366,3.21,Jan 01 05:41,Jan 02 07:41,,,,,,,,,,
SS0458_PP175_SM4_BF1_Base,Success,21h 2m 35s,66,,44064.0,0.3916,2.69,Dec 31 08:20,Jan 01 05:23,,,,,,,,,,
SS0458_PP190_SM4_BF1_Base,Success,20h 18m 31s,63,,40897.0,0.3694,0.95,Dec 30 16:17,Dec 31 12:36,,,,,,,,,,
SS0458_PP214_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP247_SM2_BF1_Base,Success,20h 2m 18s,63,,49186.0,0.4377,1.74,Dec 30 16:37,Dec 31 12:39,,,,,,,,,,
SS0458_PP268_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP271_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP278_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP284_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP299_SM4_BF1_Base,Failed,11h 7m 44s,0,,,,,Dec 31 09:33,Dec 31 20:40,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x15dba201, total write size = 539723, bytes this sub-write = 539723, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS0458_PP319_SM2_BF1_Base,Success,20h 6m 12s,63,,39216.0,0.3544,1.51,Dec 30 16:37,Dec 31 12:43,,,,,,,,,,
SS0458_PP322_SM1_BF1_Base,Success,18h 35m 44s,57,,45812.0,0.4162,0.9,Dec 31 21:53,Jan 01 16:29,,,,,,,,,,
SS0458_PP327_SM4_BF1_Base,Success,24h 1m 35s,75,,42278.0,0.3752,2.99,Jan 01 08:38,Jan 02 08:40,,,,,,,,,,
SS0458_PP330_SM3_BF1_Base,Success,20h 51m 3s,63,,45491.0,0.4088,3.21,Dec 31 07:16,Jan 01 04:07,,,,,,,,,,
SS0458_PP333_SM3_BF1_Base,Failed,0h 0m 15s,0,,,,,Jan 01 00:43,Jan 01 00:43,HDF5-DIAG: Error detected in HDF5 (1.10.8) thread 0: HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:,,,,,,,,,
SS0458_PP335_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP360_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP391_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP400_SM1_BF1_Base,Success,20h 21m 45s,63,,46306.0,0.4124,2.23,Jan 01 01:53,Jan 01 22:15,,,,,,,,,,
SS0458_PP425_SM2_BF1_Base,Success,18h 58m 46s,57,,48916.0,0.4341,1.29,Jan 01 00:14,Jan 01 19:13,,,,,,,,,,
SS0458_PP444_SM2_BF1_Base,Success,20h 6m 42s,63,,40660.0,0.3673,2.97,Dec 31 09:34,Jan 01 05:40,,,,,,,,,,
SS0458_PP447_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP458_SM1_BF1_Base,Failed,10h 48m 5s,0,,,,,Dec 31 12:37,Dec 31 23:25,,,,,,,,,,
SS0458_PP460_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP468_SM2_BF1_Base,Success,20h 28m 4s,63,,44749.0,0.4011,1.24,Jan 01 02:18,Jan 01 22:46,,,,,,,,,,
SS0458_PP480_SM1_BF1_Base,Success,18h 31m 33s,57,,42163.0,0.3819,0.97,Jan 01 03:55,Jan 01 22:27,,,,,,,,,,
SS0458_PP485_SM1_BF1_Base,Success,20h 49m 42s,63,,46908.0,0.4242,1.78,Dec 31 14:47,Jan 01 11:36,,,,,,,,,,
SS0458_PP486_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS0458_PP489_SM2_BF1_Base,Success,19h 34m 57s,60,,44367.0,0.4024,0.85,Dec 31 23:09,Jan 01 18:43,,,,,,,,,,
SS0460_PP043_SM4_BF1_Base,Success,17h 43m 59s,54,,36705.0,0.394,1.23,Dec 30 16:03,Dec 31 09:47,,,,,,,,,,
SS0460_PP121_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
